ஊஷ்L	N_NN	B-NP	URL,unk,,,,,,	o
எளிய	JJ	I-NP	eVlYiya,ADJ,,,,,	o
நடிகர்கள்	N_NN	I-NP	natikar,N,,pl,,,	o
உட்பட	PSP	B-BLK	utpata,PSP,,,,,	o
பெருவாரியான	JJ	B-NP	peVruvAri,N,AnYa-ADJ,,,,	o
நடிகர்கள்	N_NN	I-NP	natikar,N,,pl,,,	o
கலந்துகொள்ள	V_VM_VNF_INF	B-VGNF	kala,V,,,,,INF	o
திருவிழாவாக	RB	I-VGNF	wiruvilYYA,N,Aka-ADV,,,,	o
நடத்தப்பட	V_VM_VNF_INF	I-VGNF	natawwu,V,,,,,INF	o
வேண்டிய	V_VM_VNF_RP	I-VGNF	veNtu,V,PAST,,,,RP	o
விழா	N_NN	B-NP	vilYYA,N,,,,,	o
அல்லவா	DM_DMQ	B-BLK	lav,N,,,,,	o
இது	PR_PRP	B-NP	iwu,PN,,,,,	o
?	RD_PUNC	I-NP	?,punc,,,,,,	{/MCL}

அய்யா	N_NNP	B-NP	ayyA,N,,,,,	{MCL}
சங்கரதாஸ்	N_NNP	I-NP	cafkarawAs,N,,,,,	o
சுவாமிகள்	N_NN	I-NP	cuvAmi,N,,pl,,m,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
அய்யா	N_NNP	B-NP	ayyA,N,,,,,	o
நடிகவேள்	N_NN	I-NP	natikavelY,unk,,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
அய்யா	N_NNP	B-NP	ayyA,N,,,,,	o
சிவாஜி	N_NNP	I-NP	civAji,N,,,,m,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
அய்யா	N_NNP	B-NP	ayyA,N,,,,,	o
எம்ஜிஆர்	N_NNP	I-NP	eVmjiAr,N,,,,m,	o
போன்ற	PSP	B-BLK	ponYrYa,ADJ,,,,,	o
பெருமகனார்களின்	N_NN	B-NP	peVrumakanYArkalYinY,unk,,,,,,	o
நிறைந்த	JJ	B-NP	nirYEnwa,ADJ,,,,,	o
ஆசிர்வாதம்	N_NN	I-NP	AcirvAwam,N,,,,m,	o
இதன்மூலம்	PR_PRP	B-NP	iwanY,PN,mUlam-PSP,,,,	o
கிடைக்குமா	DM_DMQ	B-BLK	kitE,V,FUTURE,,,,RP	o
அய்யா	N_NN	B-NP	ayyA,N,,,,,	o
சொல்லுங்கள்.?	V_VM_VF	B-VGF	coVllufkalY.?,unk,,,,,,	{/MCL}

நான்	PR_PRP	B-NP	nAnY,PN,,,,,	{MCL}
எடுக்கும்	V_VM_VNF_RP	B-VGNF	eVtu,V,FUTURE,,,,RP	o
எல்லா	JJ	B-NP	eVl,N,,,,,	o
முடிவுகளுக்கும்	N_NN	I-NP	mutivu,N,ukku-DAT,pl,,,	o
யாராவது	DM_DMQ	B-BLK	yAr,PN,Avawu-ADV,,,,	o
ஒருத்தர்	N_NN	B-NP	oVruwwar,N,,,,,	o
ஏன்	DM_DMQ	B-BLK	enY,WQ,,,,,	o
குறுக்கே	RB	B-VGF	kurYukku,N,,,,,	o
வருகிறீர்கள்	V_VM_VF	I-VGF	vA,V,PRESENT,pl,2,f,	{/MCL}
என்ற	CC_CCS	B-CCP	eVnYrYa,ADV,,,,,	{NF}
எண்ணத்தைப்	N_NN	B-NP	eVNNam,N,E-ACC,,,,	o
புறந்தள்ளிவிட்டு	V_VM_VNF_VBN	B-VGNF	purYanwalYlYu,V,,,,,VBP	{/NF}
இந்த	DM_DMR	B-NP	inwa,ADJ,,,,,	{RP}
ஒரு	QT_QTC	I-NP	oVru,ADJ,,,,,	o
விழாவை	N_NN	I-NP	vilYYA,N,E-ACC,,,,	o
சரியாக	RB	B-VGF	cari,N,Aka-ADV,,,,	o

கமலுக்கு	N_NN	B-NP	kamal,N,ukku-DAT,,,m,	{RP}
எழுதியுள்ள	V_VM_VNF_INF	B-VGNF	eVlYYuwu,V,PRESENT,,,,RP	o
கடிதத்தில்	N_NN	B-NP	katiwam,N,il-LOC,,,,	{/RP}
தயாரிப்பாளர்	N_NN	B-NP	wayArippAlYar,N,,pl,,,	{RP}
சுரேஷ்	N_NNP	B-NP	cureR,N,,,,m,	o
காமாட்சி	N_NNP	I-NP	kAmAtci,N,,,,f,	o
கூறியிருப்பதாவது	V_VM_VNF_RP_PRP	B-VGNF	kUrYu,V,FUTURE,,,,RP-PRP	o
:	RD_PUNC	I-VGNF	:,punc,,,,,,	o
நடிகர்	N_NN	B-NP	natikar,N,,,,,	o
சங்க	N_NN	I-NP	cafka,ADJ,,,,,	o
கட்டடத்துக்கான	JJ	B-NP	kattatam,N,ukku-DAT,,,,	o
அடிக்கல்	N_NN	I-NP	atikkal,N,,,,,	o
நாட்டுவிழா	N_NN	I-NP	nAttuvilYYA,N,,,,,	o
என்ற	CC_CCS	B-CCP	eVnYrYa,ADV,,,,,	o
பெயரில்	N_NN	B-NP	peVyar,N,il-LOC,,,,	{/RP}
நடிகர்	N_NN	B-NP	natikar,N,,,,,	{MCL}
விஷால்	N_NN	I-NP	viRAl,N,,,,m,	o
நடத்தவிருக்கும்	V_VM_VNF_RP	B-VGNF	natawwu,V,FUTURE,sg,3,n,	o
மோசடிக்கு	N_NN	B-NP	mocati,N,kku-DAT,,,,	o
மட்டும்	PSP	B-BLK	mattu,N,,,,,	o
எக்காரணம்	N_NN	B-NP	kAraNam,N,,,,,	o
கொண்டும்	V_VM_VNF_VBN	B-VGF	koVlY,V,,,,,VBP	o
பலியாகிவிடாதீர்கள்	V_VM_VF	I-VGF	paliyAkivitAwIrkalY,unk,,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

காரணம்	N_NN	B-NP	kAraNam,N,,,,,	{NF}
மாநகராட்சியின்	N_NN	I-NP	mAnakarAtci,N,inY-GEN,,,,	o
அனுமதியின்றி	RP_NEG	B-NEGP	anYumawiyinYrYi,ADV,,,,,	o
,	RD_PUNC	I-NEGP	&comma;,punc,,,,,	o
வெறும்	JJ	B-NP	veVrYum,ADJ,,,,,	o
தயாரிப்பாளர்	N_NN	I-NP	wayArippAlYar,N,,pl,,,	o
சங்கத்	N_NN	I-NP	cafkaw,N,,,,,	o
தேர்தலை	N_NN	I-NP	werwal,N,E-ACC,,,,	o
மட்டுமே	PSP	B-BLK	mattu,N,,,,,	o
மனதில்	N_NN	B-NP	manYawu,N,il-LOC,,,,	o
கொண்டு	V_VM_VNF_VBN	B-VGNF	koVlY,V,,,,,VBP	o
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	{/NF}
தேர்தலுக்கு	N_NN	B-NP	werwal,N,ukku-DAT,,,,	{RP}
2	QT_QTC	B-NP	2,num,,,,,,	o
நாட்கள்	N_NN	I-NP	nAtkalY,unk,,,,,,	o
இருக்கும்போது	V_VM_VNF_RP_PSP	B-VGNF	irukku,V,FUTURE,,,,RP-PSP-PSP	{/RP}
அந்த	DM_DMR	B-NP	anwa,ADJ,,,,,	{MCL}
நிகழ்ச்சியை	N_NN	I-NP	nikalYYcci,N,E-ACC,,,,	o
நடத்துகிறார்	V_VM_VF	B-VGF	natawwu,V,PRESENT,sg,3,c,	o
விஷால்	N_NN	B-NP	viRAl,N,,,,m,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	{/MCL}

உங்களைப்	PR_PRP	B-NP	ufkalY,PN,E-ACC,pl,,mf,	{MCL}
போன்ற	PSP	B-BLK	ponYrYa,ADJ,,,,,	o
பெருங்கலைஞர்களின்	N_NN	B-NP	peVrufkalEFarkalYinY,unk,,,,,,	o
ஆசியோடும்	N_NN	I-NP	Aci,N,otu-SOC,,,,	o
ஆதரவோடும்	N_NN	B-NP	Awaravu,N,otu-SOC,,,,	o
பதவிக்கு	N_NN	B-NP	pawavi,N,kku-DAT,pl,,,	o
வந்து	V_VM_VNF_VBN	B-VGNF	vA,V,,,,,VBP	o
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	o
கிட்டத்தட்ட	JJ	B-NP	kittawwatta,ADJ,,,,,	o
ஒன்றரை	QT_QTC	I-NP	oVnYrYarE,N,,,,,	o
ஆண்டுகள்	N_NN	I-NP	ANtu,N,,pl,,,	o
சும்மாவே	RB	B-RBP	cummA,ADV,,,,,	o
காலத்தைப்	N_NN	B-NP	kAlam,N,E-ACC,,,,	o
போக்கிய	JJ	B-NP	pokku,V,PAST,,,,RP	o
விஷால்	N_NNP	B-NP	viRAl,N,,,,m,	o
அன்ட்	N_NNP	I-NP	anYt,N,,,,,	o
கோ	N_NNP	I-NP	ko,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
இப்போது	RB	B-RBP	ippowu,ADV,,,,,	o
திடீரென்று	RB	I-RBP	witIreVnYrYu,ADV,,,,,	o
கட்டடத்துக்கு	N_NN	B-NP	kattatam,N,ukku-DAT,,,,	o
அடிக்கல்	N_NN	B-NP	atikkal,N,,,,,	o
நாட்டுவதாகக்	RB	B-VGF	nAttu,V,FUTURE,,,,RP-PRP	o
கூறுகிறார்கள்	V_VM_VF	I-VGF	kUrYu,V,PRESENT,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஒரு	QT_QTC	B-NP	oVru,ADJ,,,,,	{MCL}
சாதாரண	JJ	I-NP	cAwAraNa,ADJ,,,,,	o
நடிகர்	N_NN	I-NP	natikar,N,,,,,	o
சங்கத்	N_NN	I-NP	cafkaw,N,,,,,	o
தேர்தலை	N_NN	I-NP	werwal,N,E-ACC,,,,	o
ஏதோ	PR_PRP	B-NP	ewo,PN,,,,,	o
மாநிலத்துக்கான	JJ	B-NP	mAnilam,N,ukku-DAT,,,,	o
சட்டமன்ற	N_NN	I-NP	cattamanYrYam,N,a-ADJ,,,,	o
தேர்தல்	N_NN	I-NP	werwal,N,,,,,	o
அளவுக்கு	N_NN	I-NP	alYavu,N,kku-DAT,,,,	o
பரபரப்பாக்கிய	JJ	B-NP	paraparappAkku,V,PAST,,,,RP	o
விஷால்	N_NN	I-NP	viRAl,N,,,,m,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
அதில்	PR_PRP	B-NP	awu,PN,il-LOC,,,,	o
குறைந்த	JJ	B-NP	kurYEnwa,ADJ,,,,,	o
வாக்குகளில்	N_NN	I-NP	vAkku,N,il-LOC,pl,,,	o
ஜெயித்தார்	V_VM_VF	B-VGF	jeVyi,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இப்படி	RB	B-RBP	ippati,ADV,,,,,	{MCL}
ஜெயிப்பதற்காக	RB	B-RBP	jeVyi,V,FUTURE,,,,RP-PRP	o
அவர்	PR_PRP	B-NP	avar,PN,,,,mf,	o
ஏழை	N_NN	B-NP	elYYE,N,,pl,,,	o
நாடக	N_NN	I-NP	nAtakam,N,a-ADJ,,,,	o
நடிகர்களிடமெல்லாம்	N_NN	B-NP	natikarkalYitameVllAm,unk,,,,,,	o
என்னென்னமோ	DM_DMQ	B-BLK	eVnYnYeVnYnYamo,unk,,,,,,	o
வாக்குறுதிகள்	N_NN	B-NP	vAkkurYuwi,N,,pl,,,	o
தந்தார்	V_VM_VF	B-VGF	wA,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஆனால்	CC_CCD	B-CCP	AnYAl,CONJ,,,,,	{MCL}
ஒன்றைக்கூட	N_NN	B-NP	oVnYrYEkkUta,unk,,,,,,	o
நிறைவேற்றவில்லை	RP_NEG	B-VGF	nirYEverYrYu,V,,,,,NEG	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

தீபாவளிக்கும்	N_NN	B-NP	wIpAvalYi,N,kku-DAT,,,,	{MCL}
பொங்கலுக்கும்	V_VM_VNF_RP	B-VGNF	poVfkal,N,ukku-DAT,,,,	o
மஞ்சப்	N_NN	B-NP	maFcam,N,a-ADJ,,,,	o
பைகள்	N_NN	I-NP	pE,N,,pl,,,	o
தந்ததைத்	N_NN	I-NP	wA,V,PAST,,,,RP-PRP	o
தவிர	PSP	B-BLK	wavira,PSP,,,,,	o
.	RD_PUNC	I-BLK	&dot;,punc,,,,,,	{/MCL}

நட்சத்திர	N_NNP	B-NP	natcawwiram,N,a-ADJ,,,,	{NF}
கிரிக்கெட்	N_NNP	I-NP	kirikkeVt,N,,,,,	o
ஆடி	V_VM_VNF_VBN	B-VGNF	Atu,V,,,,,VBP	{/NF}
பணத்தை	N_NN	B-NP	paNam,N,E-ACC,,,,	{NF}
வசூலித்ததோடு	N_NN	B-NP	vacUli,V,PAST,,,,RP-PRP	o
கடமை	N_NN	B-NP	katamE,N,,,,,	o
முடிந்துவிட்டதாக	RB	B-RBP	muti,V,PAST,,,,RP-PRP	o
,	RD_PUNC	I-RBP	&comma;,punc,,,,,	o
கருவேல	N_NNP	B-NP	karuvelam,N,a-ADJ,,,,	o
மரங்களை	N_NN	I-NP	maram,N,E-ACC,pl,,,	o
அகற்றுவதாகக்	RB	B-VGNF	akarYrYu,V,FUTURE,,,,RP-PRP	o
கூறி	V_VM_VNF_VBN	I-VGNF	kUrYu,V,,,,,VBP	{/NF}
ஒரு	QT_QTC	B-NP	oVru,ADJ,,,,,	o
விளம்பரம்	N_NN	I-NP	vilYamparam,N,,,,,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	o

அப்படியே	RB	B-RBP	appatiye,ADV,,,,,	{INF}
உங்கள்	PR_PRP	B-NP	ufkalY,PN,,pl,,mf,	o
பேச்சையும்	N_NN	I-NP	peccu,N,E-ACC,,,,	o
மீறி	V_VM_VNF_VBN	B-VGNF	mIrYu,V,,,,,VBP	o
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	o
மாணவர்களின்	N_NN	B-NP	mANavar,N,inY-GEN,pl,,,	o
ஜல்லிக்கட்டுப்	N_NN	I-NP	jallikkattu,N,,,,,	o
போராட்ட	V_VM_VNF_INF	B-VGNF	porAttam,N,a-ADJ,,,,	{/INF}
பெருமையைக்	N_NN	B-NP	peVrumE,N,E-ACC,,,,	{MCL}
களவாட	V_VM_VNF_INF	B-VGNF	kalYavAtu,V,,,,,INF	o
முயன்று	V_VM_VNF_VBN	I-VGNF	muyal,V,,,,,VBP	{/MCL}

அடுத்து	PSP	B-BLK	atuwwu,ADV,,,,,	{NF}
நம்ம	PR_PRP	B-NP	namma,unk,,,,,,	o
அணியுடன்	N_NN	B-NP	aNi,N,utanY-SOC,,,,	o
டெல்லிக்குப்	N_NNP	B-NP	teVlli,N,kku-DAT,,,,	o
போய்	V_VM_VNF_VBN	B-VGNF	po,V,,,,,VBP	o
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	o
மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	o
அமைச்சரை	N_NN	I-NP	amEccar,N,E-ACC,,,,	o
ஒப்புக்கு	N_NN	B-NP	oVppu,N,kku-DAT,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
கெஞ்சி	N_NNP	B-NP	keVFcu,V,,,,,VBP	o
கூத்தாடி	N_NN	I-NP	kUwwAti,N,,,,,	o
சந்தித்து	V_VM_VNF_VBN	B-VGNF	canwi,V,,,,,VBP	{/NF}
ஒரு	QT_QTC	B-NP	oVru,ADJ,,,,,	{MCL}
போட்டோ	N_NN	I-NP	potto,N,,,,,	o
எடுத்துக்	V_VM_VNF_VBN	B-VGF	eVtu,V,,,,,VBP	o
கொண்டு	V_VM_VNF_VBN	I-VGF	koVlY,V,,,,,VBP	o
பப்ளிசிட்டி	V_VM_VNF_VBN	I-VGF	paplYicitti,N,,,,,	o
தேடுகிறார்	V_VM_VF	I-VGF	wetu,V,PRESENT,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

நடிகர்	N_NN	B-NP	natikar,N,,,,,	{MCL}
சங்க	N_NN	I-NP	cafka,ADJ,,,,,	o
கட்டடத்துக்கான	JJ	I-NP	kattatam,N,ukku-DAT,,,,	o
அடிக்கல்	N_NNP	I-NP	atikkal,N,,,,,	o
நாட்டு	N_NN	B-NP	nAtu,N,u-GEN,,,,	o
விழா	N_NN	I-NP	vilYYA,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
முன்னாள்	JJ	B-NP	munYnYAlY,N,,,,,	o
முதல்வர்	N_NN	I-NP	muwalvar,N,,,,,	o
தலைமையில்	N_NN	B-NP	walEmE,N,il-LOC,,,,	o
நடக்கவிருந்தது	V_VM_VF	B-VGF	natakkavirunwawu,unk,,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அத்தனை	N_NN	B-NP	awwanYE,N,,,,,	{MCL}
பிரமாண்டமான	JJ	B-NP	piramANtam,N,AnYa-ADJ,,,,	o
நடத்தவிருந்த	V_VM_VNF_RP	B-VGNF	natawwavirunwa,unk,,,,,,	o
விழாவை	N_NN	B-NP	vilYYA,N,E-ACC,,,,	o
இப்போது	RB	B-RBP	ippowu,ADV,,,,,	o
அவசர	N_NN	B-NP	avacara,ADJ,,,,,	o
கோலத்தில்	N_NN	I-NP	kolam,N,il-LOC,,,,	o
நடத்துவது	V_VM_VNF_VBN	B-VGNF	natawwu,V,FUTURE,sg,3,n,	o
ஏன்	DM_DMQ	B-BLK	enY,WQ,,,,,	o
?	RD_PUNC	I-BLK	?,punc,,,,,,	{/MCL}

அதில்	PR_PRP	B-NP	awu,PN,il-LOC,,,,	{MCL}
உங்களையும்	PR_PRP	B-NP	ufkalY,PN,E-ACC,pl,,mf,	o
ரஜினியையும்	N_NN	B-NP	rajinYi,N,E-ACC,,,m,	o
கோர்த்துவிடுவது	V_VM_VNF_VBN	B-VGNF	korwwuvituvawu,unk,,,,,,	o
ஏன்	DM_DMQ	B-BLK	enY,WQ,,,,,	o
?	RD_PUNC	I-BLK	?,punc,,,,,,	{/MCL}

ஒரு	QT_QTC	B-NP	oVru,ADJ,,,,,	{MCL}
கைதேர்ந்த	JJ	I-NP	kEwernwa,ADJ,,,,,	o
அரசியல்வாதியின்	N_NN	I-NP	araciyalvAwi,N,inY-GEN,,,,	o
நரித்தனம்தான்	N_NN	I-NP	nariwwanYamwAnY,unk,,,,,,	o
இதில்	PR_PRP	B-NP	iwu,PN,il-LOC,,,,	o
தெரிகிறது	V_VM_VF	B-VGF	weVri,V,PRESENT,sg,3,n,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

உள்ளூர்	N_NN	B-NP	ulYlYUr,N,,,,,	{NF}
அரசியல்	N_NN	I-NP	araciyal,N,,,,,	o
தொடங்கி	V_VM_VNF_VBN	B-VGNF	woVtafku,V,,,,,VBP	{/NF}
உலக	N_NN	B-NP	ulaka,ADJ,,,,,	{MCL}
அரசியல்	N_NN	I-NP	araciyal,N,,,,,	o
வரை	PSP	B-BLK	varE,PSP,,,,,	o
ஒரு	QT_QTC	B-NP	oVru,ADJ,,,,,	o
தெளிவான	JJ	I-NP	weVlYivu,N,AnYa-ADJ,,,,	o
பார்வை	N_NN	I-NP	pArvE,N,,,,,	o
கொண்ட	V_VM_VNF_RP	B-VGNF	koVlY,V,PAST,,,,RP	o
உலக	N_NN	B-NP	ulaka,ADJ,,,,,	o
நாயகனான	JJ	I-NP	nAyakanY,N,AnYa-ADJ,,,m,	o
உங்களுக்கு	PR_PRP	I-NP	ufkalY,PN,ukku-DAT,pl,,mf,	o
இந்த	DM_DMR	B-NP	inwa,ADJ,,,,,	o
திரையுலக	N_NN	I-NP	wirEyulakam,N,a-ADJ,,,,	o
அரசியல்	N_NN	B-NP	araciyal,N,,,,,	o
தெரியாமலிருக்க	V_VM_VNF_INF	B-VGNF	weVriyAmalirukka,unk,,,,,,	o
நியாயமில்லை	RP_NEG	I-VGNF	niyAyam,N,,,,,	{/MCL}
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	o

எனவே	CC_CCS	B-CCP	eVnYave,CONJ,,,,,	{NF}
தாங்கள்	PR_PRP	B-NP	wAfkalY,PN,,,,,	o
இந்த	DM_DMR	B-NP	inwa,ADJ,,,,,	o
அடிக்கல்	N_NN	I-NP	atikkal,N,,,,,	o
நாட்டு	N_NN	B-NP	nAtu,N,u-GEN,,,,	o
விழாவில்	N_NN	I-NP	vilYYA,N,il-LOC,,,,	o
கலந்து	V_VM_VNF_VBN	B-VGNF	kala,V,,,,,VBP	o
கொண்டு	V_VM_VNF_VBN	I-VGNF	koVlY,V,,,,,VBP	o
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	{/NF}
விஷாலின்	N_NN	B-NP	viRAl,N,inY-GEN,,,m,	{COM}
மோசடிக்கு	N_NN	I-NP	mocati,N,kku-DAT,,,,	o
ஒரு	QT_QTC	B-NP	oVru,ADJ,,,,,	o
அங்கீகாரம்	N_NN	I-NP	afkIkAram,N,,,,,	o
தந்து	V_VM_VNF_VBN	B-VGF	wA,V,,,,,VBP	o
விடாதீர்கள்	RP_NEG	I-VGF	vitu,V,,,,,NEG	o
என	CC_CCS	B-CCP	eVnYa,ADV,,,,,	{/COM}
தாழ்மையாகக்	RB	B-VGF	wAlYYmE,N,Aka-ADV,,,,	{MCL}
கேட்டுக்	V_VM_VNF_VBN	I-VGF	kelY,V,,,,,VBP	o
கொள்கிறேன்	V_VM_VF	I-VGF	koVlY,V,PRESENT,sg,1,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

à®®à¯à®²à¯à®®à¯	N_NNP	B-NP	à®®à¯à®²à¯à®®à¯,unk,,,,,,	o
à®à®¿à®©à®¿à®®à®¾	N_NNP	I-NP	à®à®¿à®©à®¿à®®à®¾,unk,,,,,,	o
à®¤à®à®µà®²à¯à®à®³à¯à®à¯à®à¯	N_NNP	I-NP	à®¤à®à®µà®²à¯à®à®³à¯à®à¯à®à¯,unk,,,,,,	o


