ஊஷ்L	N_NN	B-NP	URL,unk,,,,,,	o
கல்லூரி	N_NN	I-NP	kallUri,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
தொழில்நுட்ப	N_NN	B-NP	woVlYYilnutpa,ADJ,,,,,	o
கல்லூரி	N_NN	I-NP	kallUri,N,,,,,	o
கட்டுமானப்	N_NN	I-NP	kattumAnYam,N,a-ADJ,,,,	o
பணிகள்	N_NN	I-NP	paNi,N,,pl,,,	o
விரைவில்	RB	B-RBP	virEvu,N,il-LOC,,,,	o
நிறைவு	N_NN	B-NP	nirYEvu,N,,,,,	o
பெற்று	V_VM_VNF_VBN	B-VGF	peVrYu,V,,,,,VBP	o
திறக்கப்படும்	V_VM_VF	I-VGF	wirYa,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

வண்ணாரப்பேட்டை	N_NNP	B-NP	vaNNArappettE,N,,,,,	{INF}
முதல்	PSP	B-BLK	muwal,N,,,,,	o
விம்கோ	N_NN	B-NP	vimko,N,,,,,	o
வரை	PSP	B-BLK	varE,PSP,,,,,	o
மெட்ரோ	N_NN	B-NP	meVtro,N,,,,,	o
ரெயில்	N_NN	I-NP	reVyil,N,,,,,	o
விரிவாக்க	V_VM_VNF_INF	B-VGNF	virivAkku,V,,,,,INF	{/INF}
பணிகள்	N_NN	B-NP	paNi,N,,pl,,,	{/RP}
நடைபெற்று	V_VM_VNF_VBN	B-VGF	natEpeVrYu,V,,,,,VBP	{MCL}
வருகின்றன	V_VM_VF	I-VGF	vA,V,PRESENT,pl,3,n,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இப்பணிகள்	N_NN	B-NP	ippaNi,N,,pl,,,	{MCL}
விரைந்து	V_VM_VNF_VBN	B-VGF	virE,V,,,,,VBP	o
முடிக்கப்படும்	V_VM_VF	I-VGF	muti,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

முதலமைச்சரின்	N_NN	B-NP	muwalamEccar,N,inY-GEN,,,,	{MCL}
தனிப்பிரிவின்	N_NN	I-NP	wanYippirivu,N,inY-GEN,,,,	o
மூலம்	PSP	B-BLK	mUlam,N,,,,,	o
வாரந்தோறும்	V_VM_VNF_RP	B-VGNF	vAranworYum,ADV,,,,,	o
சிறப்பு	N_NN	B-NP	cirYappu,N,,,,,	o
குறைதீர்ப்பு	N_NN	I-NP	kurYEwIrppu,unk,,,,,,	o
முகாம்கள்	N_NN	B-NP	mukAm,N,,pl,,,	o
தொடர்ந்து	V_VM_VNF_VBN	B-VGF	woVtar,V,,,,,VBP	o
நடைபெறும்	V_VM_VF	I-VGF	natEpeVrYu,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

41வது	QT_QTO	B-NP	41,num,,sg,,,	{RP}
வட்டம்	N_NN	I-NP	vattam,N,,,,,	o
பாரதி	N_NNP	B-NP	pArawi,N,,,,,	o
நகரில்	N_NN	I-NP	nakar,N,il-LOC,,,,	o
ரூ.9.9	QT_QTC	B-NP	rU.9.9,num,,,,,,	o
கோடி	QT_QTC	I-NP	koti,N,,,,,	o
செலவிலும்	N_NN	I-NP	ceVlavu,N,il-LOC,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
47வது	QT_QTO	B-NP	47,num,,sg,,,	o
வட்டம்	N_NN	I-NP	vattam,N,,,,,	o
சி.பி.	N_NN	I-NP	ci.pi,N,,,,,	o
சாலையில்	N_NN	I-NP	cAlE,N,il-LOC,pl,,,	o
ரூ.2	QT_QTC	B-NP	rU.2,num,,,,,,	o
கோடி	QT_QTC	I-NP	koti,N,,,,,	o
செலவிலும்	N_NN	I-NP	ceVlavu,N,il-LOC,,,,	o
நடைபெற்று	V_VM_VNF_VBN	B-VGNF	natEpeVrYu,V,,,,,VBP	o
வரும்	V_VM_VNF_RP	I-VGNF	vA,V,FUTURE,,,,RP	o
சுற்றுச்சூழல்	N_NN	B-NP	curYrYuccUlYYal,N,,,,,	{MCL}
பூங்காக்களை	N_NN	I-NP	pUfkA,N,E-ACC,pl,,,	{/RP}
மேம்படுத்தும்	V_VM_VNF_VBN	B-VGNF	mempatu,V,,,,,VBP	{/NF}
பணிகள்	N_NN	B-NP	paNi,N,,pl,,,	{/RP}
விரைந்து	V_VM_VNF_VBN	B-VGF	virE,V,,,,,VBP	o
முடிக்கப்படும்	V_VM_VF	I-VGF	muti,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அரசு	N_NN	B-NP	aracu,N,,,,,	{MCL}
சின்ன	JJ	B-NP	cinYnYa,ADJ,,,,,	o
ஸ்டான்லி	N_NN	I-NP	stAnYli,N,,,,m,	o
மருத்துவமனை	N_NN	B-NP	maruwwuvamanYE,N,,,,,	o
நவீன	N_NN	I-NP	navInYam,N,a-ADJ,,,,	o
மயமாக்கப்பட்டு	V_VM_VNF_VBN	B-VGF	mayamAkku,V,,,,,VBP	o
மேலும்	CC_CCD	I-VGF	melum,ADV,,,,,	o
விரிவுபடுத்தப்படும்	V_VM_VF	I-VGF	virivupatuwwu,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

பாரதி	N_NNP	B-NP	pArawi,N,,,,,	{MCL}
நகர்	N_NN	I-NP	nakar,N,,,,,	o
குடிசை	N_NN	B-NP	kuticE,N,,,,,	o
மாற்று	N_NN	B-NP	mArYrYu,N,,,,,	o
வாரிய	N_NN	I-NP	vAru,V,PAST,,,,RP	o
குடியிருப்புப்	N_NN	I-NP	kutiyiruppu,N,,,,,	o
பகுதிகளுக்கு	N_NN	I-NP	pakuwi,N,ukku-DAT,pl,,,	o
வல்லுநர்களின்	N_NN	B-NP	vallunar,N,inY-GEN,pl,,,	o
அறிவுறுத்தலின்படி	N_NN	I-NP	arYivurYuwwal,N,inY-GEN,,,,	o
மேல்நிலை	N_NN	B-NP	melnilE,N,,,,,	o
நீர்த்தேக்கத்	V_VM_VNF_INF	B-VGNF	nIrwwekkam,N,a-ADJ,,,,	o
தொட்டி	V_VM_VNF_VBN	I-VGNF	woVtti,N,,pl,,,	o
அமைத்து	V_VM_VNF_VBN	I-VGNF	amE,V,,,,,VBP	o
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	o
போதிய	JJ	B-NP	powiya,ADJ,,,,,	o
அழுத்தத்தோடு	N_NN	I-NP	alYYuwwam,N,otu-SOC,,,,	o
குடிநீர்	N_NN	B-NP	kutinIr,N,,,,,	o
விநியோகம்	N_NN	I-NP	viniyokam,N,,,,,	o
செய்யப்படும்	V_VM_VF	B-VGF	ceVyyappatu,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

புறநகர்	N_NN	B-NP	purYanakar,N,,,,,	{MCL}
காவல்	N_NN	I-NP	kAval,N,,,,,	o
நிலையமும்	N_NN	I-NP	nilEyam,N,,,,,	o
அமைத்துத்	V_VM_VNF_VBN	B-VGF	amE,V,,,,,VBP	o
தரப்படும்	V_VM_VF	I-VGF	wA,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இப்பகுதிக்கு	N_NN	B-NP	pakuwi,N,kku-DAT,,,,	{MCL}
தனியாக	RB	B-RBP	wanYiyAka,ADV,,,,,	o
ரேஷன்	N_NN	B-NP	reRanY,N,,,,m,	o
கடை	N_NN	I-NP	katE,N,,,,,	o
அமைத்து	V_VM_VNF_VBN	B-VGF	amE,V,,,,,VBP	o
தரப்படும்	V_VM_VF	I-VGF	wA,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அரசு	N_NN	B-NP	aracu,N,,,,,	{CON}
மற்றும்	CC_CCD	B-CCP	marYrYum,CONJ,,,,,	o
தனியார்	N_NN	B-NP	wanYiyAr,N,,,,,	o
வங்கிக்	N_NN	I-NP	vafki,N,,,,,	o
கிளைகள்	N_NN	I-NP	kilYE,N,,pl,,,	o
அனைத்தும்	N_NN	I-NP	anYEwwum,N,,,,,	o
திருவொற்றியூர்	N_NNP	B-NP	wiruvoVrYrYiyUr,N,,,,,	o
நெடுஞ்சாலையில்	N_NN	B-NP	neVtuFcAlE,N,il-LOC,,,,	o
உள்ளதால்	V_VM_VNF_COND	B-VGNF	ulY,V,PRESENT,,,,COND	o
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	{/CON}
புதிய	JJ	B-NP	puwiya,ADJ,,,,,	{INF}
வங்கிக்	N_NN	I-NP	vafki,N,,,,,	o
கிளைகள்	N_NN	I-NP	kilYE,N,,pl,,,	o
எண்ணூர்	N_NNP	B-NP	eVNNUr,N,,,,,	o
நெடுஞ்சாலை	N_NN	I-NP	neVtuFcAlE,N,,,,,	o
மற்றும்	CC_CCD	B-CCP	marYrYum,CONJ,,,,,	o
மணலி	N_NN	B-NP	maNali,N,,,,,	o
சாலையில்	N_NN	I-NP	cAlE,N,il-LOC,pl,,,	o
அமைக்க	V_VM_VNF_INF	B-VGNF	amE,V,,,,,INF	{/INF}
ஏற்பாடுகள்	N_NN	B-NP	erYpAtu,N,,pl,,,	{MCL}
செய்யப்படும்	V_VM_VF	B-VGF	ceVyyappatu,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

கைலாச	N_NNP	B-NP	kElAcam,N,a-ADJ,,,,	{MCL}
முதலி	N_NN	B-NP	muwali,N,,,,,	o
தெருவில்	N_NN	I-NP	weVru,N,il-LOC,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
அரசு	N_NN	B-NP	aracu,N,,,,,	o
மருத்துவமனைக்கு	N_NN	I-NP	maruwwuvamanYE,N,kku-DAT,,,,	o
சொந்தமான	JJ	B-NP	coVnwam,N,AnYa-ADJ,,,,	o
இடத்தில்	N_NN	I-NP	itam,N,il-LOC,,,,	o
வசிக்கும்	V_VM_VNF_RP	B-VGNF	vaci,V,FUTURE,,,,RP	o
சுமார்	RB	B-RBP	cumAr,N,,,,,	o
400க்கு	N_NN	B-NP	400,num,kku-dat,sg,,,	o
அதிகமான	JJ	B-NP	awikam,N,AnYa-ADJ,,,,	o
குடிசைவாசிகளுக்கு	N_NN	I-NP	kuticEvAcikalYukku,unk,,,,,,	o
குடிசை	N_NN	I-NP	kuticE,N,,,,,	o
மாற்று	N_NN	B-NP	mArYrYu,N,,,,,	o
வாரிய	N_NN	I-NP	vAru,V,PAST,,,,RP	o
குடியிருப்புகள்	N_NN	I-NP	kutiyiruppu,N,,pl,,,	o
கட்டித்தரப்படும்	V_VM_VF	B-VGF	kattiwwA,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இளைய	JJ	B-NP	ilYEya,ADJ,,,,,	{MCL}
முதலி	N_NN	I-NP	muwali,N,,,,,	o
தெரு	N_NN	I-NP	weVru,N,,,,,	o
முழுவதும்	N_NN	I-NP	mulYYuvawum,N,,,,,	o
மற்றும்	CC_CCD	B-CCP	marYrYum,CONJ,,,,,	o
அதனையொட்டியுள்ள	PR_PRP	B-NP	awanYEyoVttiyulYlYa,unk,,,,,,	o
பகுதிகளில்	N_NN	I-NP	pakuwi,N,il-LOC,pl,,,	o
(	RD_SYM	B-NP	(,punc,,,,,,	o
பிரின்ஸ்	N_NNP	I-NP	pirinYs,N,,,,m,	o
அடுக்குமாடி	N_NNP	I-NP	atukkumAti,N,,,,,	o
குடியிருப்பு	N_NN	I-NP	kutiyiruppu,N,,,,,	o
)	RD_SYM	I-NP	),punc,,,,,,	o
பாதாளச்சாக்கடை	N_NN	B-NP	pAwAlYaccAkkatE,N,,,,,	o
இணைப்புகள்	N_NN	B-NP	iNEppu,N,,pl,,,	o
விரைந்து	V_VM_VNF_VBN	B-VGF	virE,V,,,,,VBP	o
வழங்கப்படும்	V_VM_VF	I-VGF	valYYafku,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

வட்டார	N_NN	B-NP	vattAram,N,a-ADJ,,,,	{RP}
போக்குவரத்து	N_NN	B-NP	pokkuvarawwu,N,,,,,	o
அலுவலகம்	N_NN	I-NP	aluvalakam,N,,,,,	o
ஜெயலலிதா	N_NNP	B-NP	jeVyalaliwA,N,,,,f,	o
பெரிதும்	RB	B-VGNF	peVriwu,N,,,,,	o
நேசித்த	V_VM_VNF_RP	I-VGNF	neci,V,PAST,,,,RP	o
விளையாட்டுத்	N_NN	B-NP	vilYEyAttu,N,,,,,	{MCL}
துறையில்	N_NN	I-NP	wurYE,N,il-LOC,,,,	o
இத்தொகுதியில்	N_NN	B-NP	woVkuwi,N,il-LOC,,,,	o
உள்ள	PSP	B-BLK	ulYlYa,PSP,,,,,	o
இளைஞர்களை	N_NN	B-NP	ilYEFar,N,E-ACC,pl,,,	o
ஊக்குவிக்கும்	V_VM_VNF_RP	B-VGNF	Ukkuvi,V,FUTURE,,,,RP	o
விதமாக	RB	I-VGNF	viwam,N,Aka-ADV,,,,	{/RP}
உடற்பயிற்சி	N_NN	B-NP	utarYpayirYci,N,,,,,	o
மற்றும்	CC_CCD	B-CCP	marYrYum,CONJ,,,,,	o
விளையாட்டு	N_NN	B-NP	vilYEyAttu,N,,,,,	o
மேம்பாட்டிற்காக	RB	B-RBP	mempAtu,N,ku-DAT,,,,	o
ஆலோசனை	N_NN	B-NP	AlocanYE,N,,,,,	o
மையங்கள்	N_NN	I-NP	mEyam,N,,pl,,,	o
நிறுவப்படும்	V_VM_VF	B-VGF	nirYuvu,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

மக்களுக்கான	JJ	B-NP	makkalY,N,ukku-DAT,pl,,,	{INF}
அடிப்படை	N_NN	I-NP	atippatE,N,,,,,	o
பிரச்சனைகளுக்கு	N_NN	I-NP	piraccanYE,N,ukku-DAT,pl,,,	o
உடனுக்குடன்	N_NN	B-NP	utanYukkutanY,ADV,,,,,	o
தீர்வு	N_NN	B-NP	wIrvu,N,,,,,	o
காண	V_VM_VNF_INF	B-VGNF	kAN,V,,,,,INF	{/INF}
அம்மாவின்	N_NN	B-NP	ammA,N,inY-GEN,,,f,	{MCL}
கனவு	N_NN	B-NP	kanYavu,N,,,,,	o
திட்டமான	JJ	I-NP	wittam,N,AnYa-ADJ,,,,	o
‘	RD_SYM	I-NP	‘,punc,,,,,,	o
‘	RD_SYM	I-NP	‘,punc,,,,,,	o
விஷன்	N_NN	I-NP	viRanY,N,,,,,	o
ஆர்.கே.நகர்	N_NNP	B-NP	Ar.ke.nakar,N,,,,,	o
’	RD_SYM	I-NP	’,punc,,,,,,	o
என்ற	CC_CCS	B-CCP	eVnYrYa,ADV,,,,,	o
கைப்பேசி	N_NN	B-NP	kEppeci,N,,,,,	o
செயலி	N_NN	I-NP	ceVyali,N,,,,,	o
(	RD_SYM	B-NP	(,punc,,,,,,	o
மொபைல்	RD_RDF	I-NP	moVpEl,N,,,,,	o
ஆப்	RD_RDF	I-NP	Ap,N,,,,,	o
)	RD_SYM	I-NP	),punc,,,,,,	o
உருவாக்கப்படும்	V_VM_VF	B-VGF	uruvAkku,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இத்தொகுதிக்கான	JJ	B-NP	woVkuwi,N,kku-DAT,,,,	{INF}
வட்டார	N_NN	I-NP	vattAram,N,a-ADJ,,,,	o
போக்குவரத்து	N_NN	B-NP	pokkuvarawwu,N,,,,,	o
அலுவலகம்	N_NN	I-NP	aluvalakam,N,,,,,	o
அமைக்க	V_VM_VNF_INF	B-VGNF	amE,V,,,,,INF	{/INF}
தண்டையார்பேட்டை	N_NNP	B-NP	waNtEyArpettE,N,,,,,	{NF}
பஸ்	N_NNP	I-NP	pas,N,,,,,	o
டிப்போ	N_NNP	I-NP	tip,N,,,,,	o
பின்புறம்	N_NN	I-NP	pinYpurYam,N,,,,,	o
இடம்	N_NN	B-NP	itam,N,,,,,	o
தேர்வு	N_NN	B-NP	wervu,N,,,,,	o
செய்யப்பட்டு	V_VM_VNF_VBN	B-VGNF	ceVyyappatu,V,,,,,VBP	o
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	o
ஒப்பந்தம்	N_NN	B-NP	oVppanwam,N,,,,,	o
கோரப்பட்டு	V_VM_VNF_VBN	B-VGNF	koru,V,,,,,VBP	{/NF}
கட்டுமானப்	N_NN	B-NP	kattumAnYam,N,a-ADJ,,,,	{MCL}
பணிகள்	N_NN	I-NP	paNi,N,,pl,,,	o
விரைந்து	V_VM_VNF_VBN	B-VGF	virE,V,,,,,VBP	o
முடிக்கப்படும்	V_VM_VF	I-VGF	muti,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இந்தப்	DM_DMR	B-NP	inwa,ADJ,,,,,	{MCL}
பகுதியில்	N_NN	I-NP	pakuwi,N,il-LOC,,,,	o
உணவுப்	N_NN	B-NP	uNavu,N,,,,,	o
பொருள்	N_NN	I-NP	poVrulY,N,,,,,	o
வழங்கல்	N_NN	I-NP	valYYafkal,N,,,,,	o
மற்றும்	CC_CCD	B-CCP	marYrYum,CONJ,,,,,	o
நுகர்வோர்	N_NN	B-NP	nukarvor,N,,,,,	o
பாதுகாப்புத்	N_NN	I-NP	pAwukAppu,N,,,,,	o
துறை	N_NN	I-NP	wurYE,N,,,,,	o
உதவி	N_NN	I-NP	uwavi,N,,,,,	o
ஆணையாளர்	N_NN	I-NP	ANEyAlYar,N,,,,,	o
அலுவலகம்	N_NN	I-NP	aluvalakam,N,,,,,	o
தனியாக	RB	B-VGF	wanYiyAka,ADV,,,,,	o
அமைக்கப்பட்டிருக்கிறது	V_VM_VF	I-VGF	amE,V,PRESENT,sg,3,n,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அதன்	PR_PRP	B-NP	awanY,PN,,,,,	{MCL}
பணிகள்	N_NN	I-NP	paNi,N,,pl,,,	o
மேலும்	CC_CCD	B-CCP	melum,ADV,,,,,	o
செம்மைப்படுத்தப்படும்	V_VM_VF	B-VGF	ceVmmEppatuwwu,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

மகளிர்	N_NN	B-NP	makalYir,N,,pl,,,	{NF}
சுய	JJ	I-NP	cuya,ADJ,,,,,	o
உதவிக்குழுக்கள்	N_NN	I-NP	uwavikkulYYu,N,,pl,,,	o
உருவாக்கப்பட்டு	V_VM_VNF_VBN	B-VGNF	uruvAkku,V,,,,,VBP	{/NF}
பெண்களுக்கு	N_NN	B-NP	peVNkalY,N,ukku-DAT,pl,,,	{INF}
மானியத்துடன்	N_NN	B-NP	mAnYiyam,N,utanY-SOC,,,,	o
கூடிய	PSP	B-BLK	kUtiya,PSP,,,,,	o
வங்கிக்	N_NN	B-NP	vafki,N,,,,,	o
கடன்	N_NN	I-NP	katanY,N,,,,,	o
வழங்க	V_VM_VNF_INF	B-VGNF	valYYafku,V,,,,,INF	{/INF}
ஆவன	N_NN	B-NP	AvanYam,N,a-ADJ,,,,	{MCL}
செய்யப்படும்	V_VM_VF	B-VGF	ceVyyappatu,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இத்தொகுதியில்	N_NN	B-NP	woVkuwi,N,il-LOC,,,,	{NF}
வாழும்	V_VM_VNF_RP	B-VGNF	vAlYY,V,FUTURE,,,,RP	o
இளம்	JJ	B-NP	ilYam,ADJ,,,,,	o
விதவைகள்	N_NN	I-NP	viwavE,N,,pl,,,	o
மற்றும்	CC_CCD	B-CCP	marYrYum,CONJ,,,,,	o
கணவரால்	N_NN	B-NP	kaNavar,N,Al-INS,,,m,	o
கைவிடப்பட்ட	V_VM_VNF_RP	B-VGNF	kEvitu,V,PAST,,,,RP	o
பெண்களின்	N_NN	B-NP	peVNkalY,N,inY-GEN,pl,,,	o
வாழ்வாதாரத்தை	N_NN	I-NP	vAlYYvAwAram,N,E-ACC,pl,,,	o
உயர்த்தும்	V_VM_VNF_VBN	B-VGNF	uyarwwu,V,FUTURE,,,,RP	{/NF}
வகையில்	N_NN	B-NP	vakE,N,il-LOC,,,,	{NF}
சிறப்பு	N_NN	B-NP	cirYappu,N,,,,,	o
மகளிர்	N_NN	B-NP	makalYir,N,,pl,,,	o
கூடம்	N_NN	I-NP	kUtam,N,,,,,	o
அமைத்து	V_VM_VNF_VBN	B-VGNF	amE,V,,,,,VBP	{/NF}
சிறு	JJ	B-NP	cirYu,ADJ,,,,,	{INF}
தொழில்	N_NN	I-NP	woVlYYil,N,,,,,	o
பயிற்சிகள்	N_NN	I-NP	payirYci,N,,pl,,,	o
வழங்கவும்	RB	B-RBP	valYYafku,V,,,,,INF	o
,	RD_PUNC	I-RBP	&comma;,punc,,,,,	o
அவர்கள்	PR_PRP	B-NP	avar,PN,,pl,,mf,	o
சுயமாக	RB	B-RBP	cuyam,N,Aka-ADV,,,,	o
தொழில்	N_NN	B-NP	woVlYYil,N,,,,,	o
தொடங்கவும்	RB	B-RBP	woVtafku,V,,,,,INF	o
கடனுதவிகள்	N_NN	B-NP	katanYuwavi,N,,pl,,,	o
வழங்க	V_VM_VNF_INF	B-VGNF	valYYafku,V,,,,,INF	{/INF}
ஆவண	N_NN	B-NP	AvaNam,N,a-ADJ,,,,	{MCL}
செய்யப்படும்	V_VM_VF	B-VGF	ceVyyappatu,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

மாற்றுத்திறனாளிகளுக்கு	N_NN	B-NP	mArYrYuwwirYanYAlYi,N,ukku-DAT,pl,,,	{NF}
சிறப்பு	N_NN	B-NP	cirYappu,N,,,,,	o
சுய	N_NN	I-NP	cuya,ADJ,,,,,	o
உதவிக்குழுக்களை	N_NN	I-NP	uwavikkulYYu,N,E-ACC,pl,,,	o
உருவாக்கி	V_VM_VNF_VBN	B-VGNF	uruvAkku,V,,,,,VBP	{/NF}
அவர்கள்	PR_PRP	B-NP	avar,PN,,pl,,mf,	{MCL}
வாழ்வாதாரம்	N_NN	B-NP	vAlYYvAwAram,N,,pl,,,	o
உயர்ந்திட	JJ	I-NP	uyar,V,,,,,INF	o
மானியத்துடன்	N_NN	I-NP	mAnYiyam,N,utanY-SOC,,,,	o
கூடிய	PSP	B-BLK	kUtiya,PSP,,,,,	o
கடன்	N_NN	B-NP	katanY,N,,,,,	o
உதவி	N_NN	I-NP	uwavi,N,,,,,	o
வழங்கப்படும்	V_VM_VF	B-VGF	valYYafku,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

திருநங்கைளுக்கு	N_NNP	B-NP	wirunafkElYukku,unk,,,,,,	{NF}
சிறப்பு	N_NN	I-NP	cirYappu,N,,,,,	o
சுயஉதவி	N_NN	I-NP	cuyauwavi,N,,,,,	o
குழுக்களை	N_NN	B-NP	kulYYu,N,E-ACC,pl,,,	o
உருவாக்கி	V_VM_VNF_VBN	B-VGNF	uruvAkku,V,,,,,VBP	{/NF}
அவர்களுக்கு	PR_PRP	B-NP	avar,PN,ukku-DAT,pl,,mf,	{MCL}
சமூக	N_NN	B-NP	camUka,ADJ,,,,,	o
பாதுகாப்பு	N_NN	I-NP	pAwukAppu,N,,,,,	o
வழங்கும்	V_VM_VNF_RP	B-VGNF	valYYafku,V,FUTURE,,,,RP	o
வகையில்	N_NN	B-NP	vakE,N,il-LOC,,,,	o
மானியத்துடன்	N_NN	B-NP	mAnYiyam,N,utanY-SOC,,,,	o
கூடிய	PSP	B-BLK	kUtiya,PSP,,,,,	o
கடனுதவி	N_NN	B-NP	katanYuwavi,N,,,,,	o
வழங்கப்படும்	V_VM_VF	B-VGF	valYYafku,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

மிகப்	RP_INTF	B-NP	mika,ADJ,,,,,	{NF}
பெரிய	JJ	I-NP	peVriya,ADJ,,,,,	o
பூங்கா	N_NN	I-NP	pUfkA,N,,,,,	o
38வது	QT_QTO	B-NP	38,num,,sg,,,	o
வட்டத்தில்	N_NN	I-NP	vattam,N,il-LOC,,,,	o
நேரு	N_NNP	B-NP	neru,N,,,,m,	o
நகரில்	N_NN	I-NP	nakar,N,il-LOC,,,,	o
பூங்கா	N_NN	B-NP	pUfkA,N,,,,,	o
அமைக்கப்பட்டு	V_VM_VNF_VBN	B-VGNF	amE,V,,,,,VBP	{/NF}
பொதுமக்களின்	N_NN	B-NP	poVwumakkalY,N,inY-GEN,pl,,,	{MCL}
பயன்பாட்டில்	N_NN	I-NP	payanYpAtu,N,il-LOC,,,,	o
உள்ளது	V_VM_VF	B-VGF	ulY,V,PRESENT,sg,3,n,RP-PRP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

வட்டம்	N_NN	B-NP	vattam,N,,,,,	{RP}
47ல்	N_NN	I-NP	47,num,il-loc,sg,,,	o
உள்ள	PSP	B-BLK	ulYlYa,PSP,,,,,	o
பாரதி	N_NNP	B-NP	pArawi,N,,,,,	o
நகரில்	N_NN	I-NP	nakar,N,il-LOC,,,,	o
6	QT_QTC	B-NP	6,num,,,,,,	o
ஏக்கர்	N_NN	I-NP	ekkar,N,,,,,	o
நிலப்பரப்பில்	N_NN	I-NP	nilapparappu,N,il-LOC,,,,	o
மிகப்பெரிய	JJ	B-NP	mikappeVriya,ADJ,,,,,	o
பூங்கா	N_NN	I-NP	pUfkA,N,,,,,	o
அமைக்கும்	V_VM_VNF_RP	B-VGNF	amE,V,FUTURE,,,,RP	o
பணி	N_NN	B-NP	paNi,N,,,,,	{/RP}
நடைபெற்று	V_VM_VNF_VBN	B-VGF	natEpeVrYu,V,,,,,VBP	o
வருகிறது	V_VM_VF	I-VGF	vA,V,PRESENT,sg,3,n,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இப்பணி	N_NN	B-NP	ippaNi,N,,,,,	{MCL}
விரைவில்	RB	B-VGF	virEvu,N,il-LOC,,,,	o
நிறைவேற்றப்படும்	V_VM_VF	I-VGF	nirYEverYrYu,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அதுபோலவே	PR_PRP	B-NP	awu,PN,pola-PSP,,,,	{MCL}
வட்டம்	N_NN	B-NP	vattam,N,,,,,	o
47ல்	N_NN	I-NP	47,num,il-loc,sg,,,	o
உள்ள	PSP	B-BLK	ulYlYa,PSP,,,,,	o
அரிநாராயணபுரத்தில்	N_NN	B-NP	arinArAyaNapuram,N,il-LOC,,,,	o
பசுமை	N_NN	B-NP	pacumE,N,,,,,	o
பூங்கா	N_NN	I-NP	pUfkA,N,,,,,	o
திறப்பதற்கான	JJ	B-NP	wirYa,V,FUTURE,,,,RP-PRP	o
பணியும்	N_NN	I-NP	paNi,N,,,,,	o
விரைந்து	V_VM_VNF_VBN	B-VGF	virE,V,,,,,VBP	o
நிறைவேற்றப்படும்	V_VM_VF	I-VGF	nirYEverYrYu,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

தனியார்	N_NN	B-NP	wanYiyAr,N,,,,,	{RP}
வாடகை	N_NN	I-NP	vAtakE,N,,,,,	o
இடத்தில்	N_NN	B-NP	itam,N,il-LOC,,,,	o
இயங்கி	V_VM_VNF_VBN	B-VGNF	iyafku,V,,,,,VBP	o
