ஊஷ்L	N_NN	B-NP	URL,unk,,,,,,	o
மாணவர்	N_NN	B-NP	mANavar,N,,pl,,,	{MCL}
அமலிடம்	N_NN	I-NP	amal,N,itam-LOC,,,,	o
ஒப்படைத்தார்	V_VM_VF	B-VGF	oVppatE,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

மேலும்	CC_CCD	B-CCP	melum,ADV,,,,,	{NF}
அங்கு	RB	B-VGNF	afku,ADV,,,,,	o
குத்து	V_VM_VNF_VBN	I-VGNF	kuwwu,V,,,,,	o
விளக்கேற்றி	V_VM_VNF_VBN	I-VGNF	vilYakkerYrYu,V,,,,,VBP	o
வைத்த	V_VM_VNF_RP	I-VGNF	vE,V,PAST,,,,RP	o
உம்மன்சாண்டி	V_VM_VNF_VBN	I-VGNF	ummanYcANti,N,,,,m,	o
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	o
அந்த	DM_DMR	B-NP	anwa,ADJ,,,,,	o
வீட்டின்	N_NN	I-NP	vIt,N,inY-GEN,,,,	o
கட்டுமான	JJ	B-NP	kattumAnYam,N,a-ADJ,,,,	o
பணிகளை	N_NN	I-NP	paNi,N,E-ACC,pl,,,	o
சுற்றிப்பார்த்து	V_VM_VNF_VBN	B-VGNF	curYrYippAr,V,,,,,VBP	{/NF}
திருப்தி	N_NN	B-NP	wirupwi,N,,,,,	{MCL}
அடைந்து	V_VM_VNF_VBN	B-VGNF	atE,V,,,,,VBP	o
பிறகு	PSP	B-BLK	pirYaku,PSP,,,,,	o
அங்கிருந்து	RB	B-VGF	afkirunwu,ADV,,,,,	o
புறப்பட்டுச்	V_VM_VNF_VBN	I-VGF	purYappatu,V,,,,,VBP	o
சென்றார்	V_VM_VF	I-VGF	ceVl,V,PAST,sg,3,c,	{/MCL}


