ஊஷ்L	N_NN	B-NP	URL,unk,,,,,,	o
கூறயிருக்கிறோம்	V_VM_VF	I-VGF	kUrYayirukkirYom,unk,,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

விவசாயம்	N_NN	B-NP	vivacAyam,N,,,,,	o
இல்லாமல்	RP_NEG	B-NEGP	illAmal,ADV,,,,,	{MCL}
யாரும்	DM_DMQ	B-BLK	yAr,PN,,,,,	o
வாழ	V_VM_VNF_INF	B-VGNF	vAlYY,V,,,,,INF	o
முடியாது	RP_NEG	I-VGNF	muti,V,,,,,NEG	{/MCL}
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	o

மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	{MCL}
அரசிடம்	N_NN	I-NP	aracu,N,itam-LOC,,,,	o
நாங்கள்	PR_PRP	B-NP	nAfkalY,PN,,,,,	o
காவிரி	N_NNP	B-NP	kAviri,N,,,,f,	o
மேலாண்மை	N_NN	I-NP	melANmE,N,,,,,	o
குறித்த	PSP	B-BLK	kurYiwwa,ADJ,,,,,	o
பிரச்சினையை	N_NN	B-NP	piraccinYE,N,E-ACC,,,,	o
கவனத்துக்குக்	N_NN	B-NP	kavanYam,N,ukku-DAT,,,,	o
கொண்டு	V_VM_VNF_VBN	B-VGF	koVlY,V,,,,,VBP	o
சென்றோம்	V_VM_VF	I-VGF	ceVl,V,PAST,pl,1,f,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

உச்சநீதிமன்ற	JJ	B-NP	uccanIwimanYrYam,N,a-ADJ,,,,	o
தீர்ப்பு	N_NN	I-NP	wIrppu,N,,,,,	o
அமல்	N_NN	B-NP	amal,N,,,,,	{MCL}
செய்யப்படும்	V_VM_VNF_INF	B-VGNF	ceVyyappatu,V,FUTURE,,,,RP	o
என்றனர்	V_VM_VF	I-VGNF	eVnY,V,PAST,pl,3,c,	{/MCL}
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	o

விவசாயிகள்	N_NN	B-NP	vivacAyi,N,,pl,,,	{MCL}
பிரச்சினை	N_NN	I-NP	piraccinYE,N,,,,,	o
குறித்து	PSP	B-BLK	kurYiwwu,ADV,,,,,	o
பிரதமரிடம்	N_NN	B-NP	pirawamar,N,itam-LOC,,,,	o
மனு	N_NN	B-NP	manYu,N,,,,,	o
அளிப்போம்	V_VM_VF	B-VGF	alYi,V,FUTURE,pl,1,f,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

தமிழக	N_NNP	B-NP	wamilYYaka,ADJ,,,,,	{MCL}
அரசின்	N_NN	I-NP	aracu,N,inY-GEN,,,,	o
சார்பாகவே	RB	B-RBP	cArp,N,Aka-ADV,,,,	o
விவசாயிகளை	N_NN	B-NP	vivacAyi,N,E-ACC,pl,,,	o
சந்தித்து	V_VM_VNF_VBN	B-VGF	canwi,V,,,,,VBP	o
பேசினோம்	V_VM_VF	I-VGF	pecu,V,PAST,pl,1,f,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

விவசாயிகள்	N_NN	B-NP	vivacAyi,N,,pl,,,	{MCL}
பிரச்சினைகளுக்காக	RB	B-RBP	piraccinYE,N,,pl,,,	o
பாராளுமன்றத்தில்	N_NN	B-NP	pArAlYumanYrYam,N,il-LOC,,,,	o
எம்.பி.க்கள்	N_NN	B-NP	eVm.pi.,N,,pl,,,	o
போராடுவோம்	V_VM_VF	B-VGF	porAtu,V,FUTURE,pl,1,f,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

போராட்டத்தை	N_NN	B-NP	porAttam,N,E-ACC,,,,	{RP}
கைவிடுவதற்கு	V_VM_VNF_RP_PRP	B-VGNF	kEvitu,V,FUTURE,,,,RP-PRP	{/RP}
தேவையான	JJ	B-NP	wevE,N,AnYa-ADJ,,,,	{MCL}
நடவடிக்கைகள்	N_NN	I-NP	natavatikkE,N,,pl,,,	o
எடுக்கப்படும்	V_VM_VF	B-VGF	eVtu,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

போராட்டத்தை	N_NN	B-NP	porAttam,N,E-ACC,,,,	{MCL}
நிறுத்திக்	V_VM_VNF_VBN	B-VGNF	nirYuwwu,V,,,,,VBP	o
கொள்ள	V_VM_VNF_INF	I-VGNF	koVlY,V,,,,,INF	o
வேண்டுமென்று	RB	B-RBP	veNtumeVnYrYu,ADV,,,,,	o
விவசாயிகளைக்	N_NN	B-NP	vivacAyi,N,E-ACC,pl,,,	o
கேட்டுக்	V_VM_VNF_VBN	B-VGF	kelY,V,,,,,VBP	o
கொள்கிறோம்	V_VM_VF	I-VGF	koVlY,V,PRESENT,pl,1,f,	o
இவ்வாறு	RB	B-RBP	ivvArYu,ADV,,,,,	o
அவர்	PR_PRP	B-NP	avar,PN,,,,mf,	o
கூறினார்	V_VM_VF	B-VGF	kUrYu,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

தமிழக	N_NNP	B-NP	wamilYYaka,ADJ,,,,,	{RP}
வேளாண்மை	N_NN	I-NP	velYANmE,N,,,,,	o
துறை	N_NN	I-NP	wurYE,N,,,,,	o
அமைச்சர்	N_NN	I-NP	amEccar,N,,,,,	o
துரைக்கண்ணு	N_NNP	B-NP	wurEkkaNNu,N,,,,m,	o
கூறும்போது	V_VM_VNF_RP_PSP	B-VGNF	kUrYu,V,FUTURE,,,,RP-PSP-PSP	{/RP}
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	{MCL}
#	RD_PUNC	B-NP	#,unk,,,,,,	o
8216	QT_QTC	B-NP	8216,num,,,,,,	o
;	RD_PUNC	I-NP	;,punc,,,,,,	o
விவசாயிகளின்	N_NN	B-NP	vivacAyi,N,inY-GEN,pl,,,	o
கோரிக்கைகளை	N_NN	I-NP	korikkE,N,E-ACC,pl,,,	o
மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	o
அரசிடம்	N_NN	I-NP	aracu,N,itam-LOC,,,,	o
வலியுறுத்தி	V_VM_VNF_VBN	B-VGF	valiyurYuwwu,V,,,,,VBP	o
இருக்கிறோம்	V_VM_VF	I-VGF	iru,V,PRESENT,pl,1,f,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

விவசாயிகளுக்கு	N_NN	B-NP	vivacAyi,N,ukku-DAT,pl,,,	{MCL}
தமிழக	N_NNP	B-NP	wamilYYaka,ADJ,,,,,	o
அரசு	N_NN	I-NP	aracu,N,,,,,	o
உறுதுணையாக	RB	B-VGF	urYuwuNE,N,Aka-ADV,,,,	o
இருக்கும்	V_VM_VF	I-VGF	irukku,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

தமிழக	N_NNP	B-NP	wamilYYaka,ADJ,,,,,	{NF}
அரசு	N_NN	I-NP	aracu,N,,,,,	o
அரணாக	RB	B-VGNF	araN,N,Aka-ADV,,,,	o
இருந்து	V_VM_VNF_VBN	I-VGNF	iru,V,,,,,VBP	{/NF}
விவசாயிகளை	N_NN	B-NP	vivacAyi,N,E-ACC,pl,,,	{MCL}
காத்து	V_VM_VNF_VBN	B-VGF	kA,V,,,,,VBP	o
வருகிறது	V_VM_VF	I-VGF	vA,V,PRESENT,sg,3,n,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

குடிநீருக்கே	N_NN	B-NP	kutinIr,N,ukku-DAT,,,,	{RP}
தமிழகம்	N_NNP	B-NP	wamilYYakam,N,,,,,	o
கஷ்டப்பட்டு	V_VM_VNF_VBN	B-VGNF	kaRtappatu,V,,,,,VBP	o
வரும்	V_VM_VNF_RP	I-VGNF	vA,V,FUTURE,,,,RP	o
நிலையில்	N_NN	B-NP	nilE,N,il-LOC,,,,	{MCL}
,	RD_PUNC	I-NP	&comma;,punc,,,,,	{/RP}
வறட்சிக்கு	N_NN	B-NP	varYatci,N,kku-DAT,,,,	{RP}
போர்க்கால	N_NN	B-NP	porkkAlam,N,a-ADJ,,,,	o
அடிப்படையில்	N_NN	I-NP	atippatE,N,il-LOC,,,,	o
நடவடிக்கை	N_NN	B-NP	natavatikkE,N,,pl,,,	o
எடுக்கப்பட்டு	V_VM_VNF_VBN	B-VGNF	eVtu,V,,,,,VBP	o
வருகிறது#	V_VM_VNF_RP_PRP	I-VGNF	vA,V,PRESENT,sg,3,n,RP-PRP	{/RP}
8217	QT_QTC	B-NP	8217,num,,,,,,	o
;	RD_PUNC	I-NP	;,punc,,,,,,	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	o
தெரிவித்தார்	V_VM_VF	B-VGF	weVrivi,V,PAST,sg,3,c,	{/MCL}


