ஊஷ்L	N_NN	B-NP	URL,unk,,,,,,	o

இதர	PR_PRP	B-NP	iwara,ADJ,,,,,	{MCL}
துறைகளில்	N_NN	B-NP	wurYE,N,il-LOC,pl,,,	o
கடன்களை	N_NN	B-NP	katanY,N,E-ACC,pl,,,	o
மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	o
அரசு	N_NN	I-NP	aracu,N,,,,,	o
தள்ளுபடி	N_NN	B-NP	walYlYupati,N,,,,,	o
செய்யும்போது	V_VM_VNF_RP_PSP	B-VGNF	ceVy,V,FUTURE,,,,RP-PSP-PSP	o
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	o
விவசாயிகளின்	N_NN	B-NP	vivacAyi,N,inY-GEN,pl,,,	o
கடனை	N_NN	I-NP	katanY,N,E-ACC,,,,	o
ஏன்	DM_DMQ	B-BLK	enY,WQ,,,,,	o
தள்ளுபடி	N_NN	B-NP	walYlYupati,N,,,,,	o
செய்யக்கூடாது	RP_NEG	B-VGF	ceVy,V,,,,,NEG	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அதேபோல்	PR_PRP	B-NP	awu,PN,,,,,	{RP}
நெடுவாசல்	N_NN	B-NP	neVtuvAcal,unk,,,,,,	o
உள்ளிட்ட	PSP	B-BLK	ulYlYitta,ADJ,,,,,	o
இடங்களில்	N_NN	B-NP	itam,N,il-LOC,pl,,,	o
ஹைட்ரோ	N_NNP	B-NP	hEtro,N,,,,,	o
கார்பன்	N_NNP	I-NP	kArpanY,N,,,,,	o
எடுப்பதற்கு	V_VM_VNF_RP_PRP	B-VGNF	eVtu,V,FUTURE,,,,RP-PRP	{/RP}
எதிர்ப்பு	N_NN	B-NP	eVwirppu,N,,,,,	{NF}
தெரிவித்து	V_VM_VNF_VBN	B-VGNF	weVrivi,V,,,,,VBP	{/NF}
மக்கள்	N_NN	B-NP	makkalY,N,,pl,,,	{MCL}
போராடி	V_VM_VNF_VBN	B-VGF	porAtu,V,,,,,VBP	o
வருகிறார்கள்	V_VM_VF	I-VGF	vA,V,PRESENT,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அங்கு	RB	B-RBP	afku,ADV,,,,,	{CON}
ஆழ்	N_NN	B-NP	AlYY,V,,,,,	o
துளை	N_NN	I-NP	wulYE,N,,,,,	o
கிணறுகளை	N_NN	I-NP	kiNarYu,N,E-ACC,pl,,,	o
அமைப்பதால்	V_VM_VNF_COND	B-VGNF	amE,V,FUTURE,,,,COND	{/CON}
நிலத்தடி	N_NN	B-NP	nilawwati,N,,,,,	{COM}
நீர்	PR_PRP	I-NP	nIr,PN,,,,,	o
வற்றிவிடும்	V_VM_VF	B-VGF	varYrYu,V,FUTURE,,,,RP	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
அஞ்சுகிறார்கள்	V_VM_VF	B-VGF	aFcu,V,PRESENT,pl,3,c,	{MCL}
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

என்றார்	V_VM_VF	B-VGF	eVnY,V,PAST,sg,3,c,	{MCL}
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

மார்க்சிஸ்ட்	N_NNP	B-NP	mArkcist,N,,,,,	{RP}
எம்பி	N_NNP	I-NP	eVmpi,N,,,,,	o
டிகே	N_NNP	I-NP	tike,N,,,,,	o
ரங்கராஜன்	N_NNP	I-NP	rafkarAjanY,N,,,,m,	o
கூறும்போது	V_VM_VNF_RP_PSP	B-VGNF	kUrYu,V,FUTURE,,,,RP-PSP-PSP	{/RP}
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	{MCL}
தமிழ்நாட்டில்	N_NNP	B-NP	wamilYYnAtu,N,il-LOC,,,,	o
குடிநீருக்கு	N_NN	B-NP	kutinIr,N,ukku-DAT,,,,	o
பெரும்	JJ	B-NP	peVrum,ADJ,,,,,	o
தட்டுபாடு	N_NN	I-NP	wattupAtu,unk,,,,,,	o
ஏற்பட்டுள்ளது	V_VM_VF	B-VGF	erYpatu,V,PRESENT,sg,3,n,RP-PRP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

கால்நடைகளுக்கு	N_NN	B-NP	kAlnatE,N,ukku-DAT,pl,,,	{MCL}
தீவனம்	N_NN	B-NP	wIvanYam,N,,,,,	o
கிடைக்கவில்லை	RP_NEG	B-VGF	kitE,V,,,,,NEG	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

எனவே	CC_CCS	B-CCP	eVnYave,CONJ,,,,,	o
விவசாய	N_NN	B-NP	vivacAya,ADJ,,,,,	{MCL}
கடன்களை	N_NN	I-NP	katanY,N,E-ACC,pl,,,	o
தள்ளுபடி	N_NN	B-NP	walYlYupati,N,,,,,	o
செய்ய	V_VM_VNF_INF	B-VGNF	ceVy,V,,,,,INF	o
வேண்டும்	V_VM_VF	I-VGNF	veNtum,V,,,,,	{/MCL}

மார்க்சிஸ்ட்	N_NNP	B-NP	mArkcist,N,,,,,	{MCLs}
எம்பி	N_NNP	I-NP	eVmpi,N,,,,,	o
சீதாராம்	N_NNP	I-NP	cIwArAm,N,,,,,	o
யெச்சூரி	N_NNP	I-NP	yeVccUri,N,,,,m,	o
பேசும்போது	V_VM_VNF_RP_PSP	B-VGNF	pecu,V,FUTURE,,,,RP-PSP-PSP	o
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	o
தமிழக	N_NNP	B-NP	wamilYYaka,ADJ,,,,,	o
விவசாயிகள்	N_NN	I-NP	vivacAyi,N,,pl,,,	o
எலிகளை	N_NN	B-NP	eVli,N,E-ACC,pl,,,	o
சாப்பிடும்	V_VM_VNF_RP	B-VGNF	cAppitu,V,FUTURE,,,,RP	o
நிலைக்கு	N_NN	B-NP	nilE,N,kku-DAT,,,,	o
தள்ளப்பட்டுள்ளனர்	V_VM_VF	B-VGF	walYlYappatu,V,PRESENT,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

கார்ப்பரேட்	N_NNP	B-NP	kArpparet,N,,,,,	{MCL}
நிறுவனங்களுக்கு	N_NN	I-NP	nirYuvanYam,N,ukku-DAT,pl,,,	o
வாராக்கடன்களை	N_NN	B-NP	vArAkkatanY,N,E-ACC,pl,,m,	o
மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	o
அரசு	N_NN	I-NP	aracu,N,,,,,	o
தள்ளூபடி	V_VM_VNF_RP_PSP	B-VGF	walYlYUpati,unk,,,,,,	o
செய்கிறது	V_VM_VF	I-VGF	ceVy,V,PRESENT,sg,3,n,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஆனால்	CC_CCD	B-CCP	AnYAl,CONJ,,,,,	{MCL}
விவசாயிகளின்	N_NN	B-NP	vivacAyi,N,inY-GEN,pl,,,	o
கடன்களை	N_NN	B-NP	katanY,N,E-ACC,pl,,,	o
தள்ளூபடி	V_VM_VNF_RP_PSP	B-VGF	walYlYUpati,unk,,,,,,	o
செய்ய	V_VM_VNF_INF	I-VGNF	ceVy,V,,,,,INF	o
மறுக்கிறீர்கள்	V_VM_VF	I-VGNF	marYu,V,PRESENT,pl,2,f,	o
என்றார்	V_VM_VF	I-VGF	eVnY,V,PAST,sg,3,c,	{/MCL}


