ஊஷ்L	N_NN	B-NP	URL,unk,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
B2	QT_QTC	B-NP	B2,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஆ	RP_INJ	B-NP	AA,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஞ்	RP_INJ	B-NP	AF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
8D	QT_QTC	B-NP	8D,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஆ	RP_INJ	B-NP	AA,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஞ்	RP_INJ	B-NP	AF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
81-2675538	V_VM_VF	B-VGF	81-2675538,num,,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஹ்ட்ம்ல்	N_NN	B-NP	html,N,,,,,	{RP}
இனி	RB	B-RBP	inYi,ADV,,,,,	o
#	RD_SYM	B-NP	#,unk,,,,,,	o
39	QT_QTC	I-NP	39,num,,,,,,	o
;	RD_PUNC	I-NP	;,punc,,,,,,	o
அதிமுக	N_NNP	B-NP	awimuka,N,,,,,	o
அம்மா	N_NN	I-NP	ammA,N,,,,f,	o
சசிகலா	N_NNP	B-NP	cacikalA,N,,,,f,	o
அணி#	N_NN	I-NP	aNi,N,,,,,	o
39	QT_QTC	I-NP	39,num,,,,,,	o
;	RD_PUNC	I-NP	;,punc,,,,,,	o
உறுப்பினர்கள்	N_NN	B-NP	urYuppinYar,N,,pl,,,	o
என	CC_CCS	B-CCP	eVnYa,ADV,,,,,	o
அழைக்க	V_VM_VNF_INF	B-VGNF	alYYE,V,,,,,INF	o
வேண்டும்	V_VM_VF	I-VGNF	veNtum,V,,,,,	o
:	RD_PUNC	I-VGF	:,punc,,,,,,	{/RP}
புதுச்சேரி	N_NNP	B-NP	puwucceri,N,,,,,	o
பேரவையில்	N_NN	I-NP	peravE,N,il-LOC,,,,	{/RP}
சலசலப்பு	N_NN	B-NP	calacalappu,N,,,,,	{COM}
புதுச்சேரி	N_NNP	B-NP	puwucceri,N,,,,,	o
:	RD_PUNC	I-NP	:,punc,,,,,,	o
புதுச்சேரி	N_NNP	B-NP	puwucceri,N,,,,,	o
சட்டப்பேரவையில்	N_NN	I-NP	cattapperavE,N,il-LOC,,,,	o
அதிமுக	N_NNP	B-NP	awimuka,N,,,,,	o
எம்.எல்.ஏக்களை	N_NN	I-NP	eVm.eVl.e,N,E-ACC,pl,,,	o
சசிகலா	N_NNP	B-NP	cacikalA,N,,,,f,	o
அணி	N_NN	I-NP	aNi,N,,,,,	o
என	CC_CCS	B-CCP	eVnYa,ADV,,,,,	o
அறிவிக்க	V_VM_VNF_INF	B-VGNF	arYivi,V,,,,,INF	o
வேண்டும்	V_VM_VF	I-VGNF	veNtum,V,,,,,	o
என	CC_CCS	B-CCP	eVnYa,ADV,,,,,	{/COM}
வலியுறுத்தி	V_VM_VNF_VBN	B-VGNF	valiyurYuwwu,V,,,,,VBP	{MCL}
பேரவைத்	N_NN	B-NP	peravE,N,,,,,	o
தலைவர்	N_NN	I-NP	walEvar,N,,,,mf,	o
வைத்திலிங்கத்திடம்	N_NNP	B-NP	vEwwilifkam,N,itam-LOC,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
ஓபிஎஸ்	N_NN	B-NP	opieVs,unk,,,,,,	o
அணியைச்	N_NN	I-NP	aNi,N,E-ACC,,,,	o
சேர்ந்	N_NNP	B-NP	cern,unk,,,,,,	o
சேர்ந்த	JJ	B-NP	cernwa,ADJ,,,,,	o
முன்னாள்	JJ	I-NP	munYnYAlY,N,,,,,	o
எம்.எல்.ஏ.	N_NN	I-NP	eVm.eVl.e.,N,,,,,	o
ஓம்சக்திசேகர்	N_NNP	B-NP	omcakwicekar,unk,,,,,,	o
வியாழக்கிழமை	N_NNP	I-NP	viyAlYYakkilYYamE,N,,,,,	o
மனு	N_NN	B-NP	manYu,N,,,,,	o
அளித்தார்	V_VM_VF	B-VGF	alYi,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

தமிழகத்தில்	N_NNP	B-NP	wamilYYakam,N,il-LOC,,,,	{MCL}
அதிமுக	N_NNP	B-NP	awimuka,N,,,,,	o
இரு	QT_QTC	B-NP	iru,ADJ,,,,,	o
அணிகளாக	RB	B-VGF	aNi,N,,pl,,,	o
பிரிந்துள்ளது	V_VM_VF	I-VGF	piri,V,PRESENT,sg,3,n,RP-PRP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

தேர்தல்	N_NN	B-NP	werwal,N,,,,,	{MCL}
ஆணையம்	N_NN	I-NP	ANEyam,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
அக்கட்சியின்	N_NN	B-NP	katci,N,inY-GEN,,,,	o
சின்னமான	JJ	B-NP	cinYnYam,N,AnYa-ADJ,,,,	o
இரட்டை	N_NN	I-NP	irattE,N,,,,,	o
இலையை	N_NN	I-NP	ilE,N,E-ACC,,,,	o
முடக்கி	V_VM_VNF_VBN	B-VGF	mutakku,V,,,,,VBP	o
வைத்து	V_VM_VNF_VBN	I-VGF	vE,V,,,,,VBP	o
உத்தரவிட்டது	V_VM_VF	I-VGF	uwwaravitu,V,PAST,sg,3,n,RP-PRP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

மேலும்	CC_CCD	B-CCP	melum,ADV,,,,,	{MCL}
ஆர்.கே.	N_NNP	B-NP	Ar.ke,N,,,,,	o
நகர்	N_NN	I-NP	nakar,N,,,,,	o
தொகுதி	N_NN	B-NP	woVkuwi,N,,,,,	o
இடைத்தேர்தலில்	N_NN	I-NP	itEwwerwal,N,il-LOC,,,,	o
அதிமுக	N_NNP	B-NP	awimuka,N,,,,,	o
அம்மா	N_NN	I-NP	ammA,N,,,,f,	o
அணி	N_NN	I-NP	aNi,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
அதிமுக	N_NNP	B-NP	awimuka,N,,,,,	o
புரட்சித்	N_NN	I-NP	puratci,N,,,,,	o
தலைவி	N_NN	I-NP	walEvi,N,,,,,	o
அம்மா	N_NN	I-NP	ammA,N,,,,f,	o
என	CC_CCS	B-CCP	eVnYa,ADV,,,,,	o
அக்கட்சியினர்	N_NN	B-NP	katciyinYar,N,,,,,	o
இரு	QT_QTC	B-NP	iru,ADJ,,,,,	o
பிரிவாக	RB	B-VGF	pirivu,N,Aka-ADV,,,,	o
போட்டியிடுகின்றனர்	V_VM_VF	I-VGF	pottiyitu,V,PRESENT,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இந்நிலையில்	N_NN	B-NP	innilE,N,il-LOC,,,,	{MCL}
புதுச்சேரி	N_NNP	B-NP	puwucceri,N,,,,,	o
சட்டப்பேரவையில்	N_NN	I-NP	cattapperavE,N,il-LOC,,,,	o
அதிமுகவுக்கு	N_NNP	B-NP	awimuka,N,ukku-DAT,,,,	o
அன்பழகன்	N_NNP	B-NP	anYpalYYakanY,N,,,,m,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
பாஸ்கர்	N_NNP	B-NP	pAskar,N,,,,m,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
வையாபுரி	N_NNP	B-NP	vEyApuri,N,,,,,	o
மணிகண்டன்	N_NN	I-NP	maNikaNtanY,N,,,,m,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
அசனா	N_NNP	B-NP	acanY,N,,,,,	o
என	CC_CCS	B-CCP	eVnYa,ADV,,,,,	o
4	QT_QTC	B-NP	4,num,,,,,,	o
எம்.எல்.ஏக்கள்	N_NN	I-NP	eVm.eVl.e,N,,pl,,,	o
உள்ளனர்	V_VM_VF	B-VGF	ulY,V,PRESENT,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இதற்கிடையே	PR_PRP	B-NP	iwarYkitEye,PSP,,,,,	{MCL}
புதுச்சேரி	N_NNP	B-NP	puwucceri,N,,,,,	o
சட்டப்பேரவைக்	N_NN	I-NP	cattapperavE,N,,,,,	o
கூட்டம்	N_NN	I-NP	kUttam,N,,,,,	o
மார்ச்	N_NNP	B-NP	mArc,N,,,,,	o
30	QT_QTC	B-NP	30,num,,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
31	QT_QTC	B-NP	31,num,,,,,,	o
ஆகிய	JJ	I-NP	Akiya,ADJ,,,,,	o
2	QT_QTC	I-NP	2,num,,,,,,	o
நாள்கள்	N_NN	I-NP	nAlY,N,,pl,,,	o
நடைபெறுகிறது	V_VM_VF	B-VGF	natEpeVrYu,V,PRESENT,sg,3,n,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

பேரவைத்	N_NN	B-NP	peravE,N,,,,,	{RP}
தலைவர்	N_NN	I-NP	walEvar,N,,,,mf,	o
வைத்திலிங்கத்திடம்	N_NNP	B-NP	vEwwilifkam,N,itam-LOC,,,,	o
முன்னாள்	JJ	B-NP	munYnYAlY,N,,,,,	o
எம்.எல்.ஏ.	N_NN	I-NP	eVm.eVl.e.,N,,,,,	o
ஓம்சக்தி	N_NN	B-NP	omcakwi,N,,,,,	o
சேகர்	N_NN	I-NP	cekar,N,,,,m,	o
அளித்த	V_VM_VNF_RP	B-VGNF	alYi,V,PAST,,,,RP	o
மனுவில்	N_NN	B-NP	manYu,N,il-LOC,,,,	{/RP}
கூறியிருப்பதாவது	V_VM_VNF_RP_PRP	B-VGF	kUrYu,V,FUTURE,,,,RP-PRP	o
:	RD_PUNC	I-VGF	:,punc,,,,,,	{/MCL}
தமிழகத்தில்	N_NNP	B-NP	wamilYYakam,N,il-LOC,,,,	{RP}
நடைபெறும்	V_VM_VNF_RP	B-VGNF	natEpeVrYu,V,FUTURE,,,,RP	o
ஆர்கே	N_NNP	B-NP	Arke,N,,,,,	o
நகர்	N_NN	I-NP	nakar,N,,,,,	{/RP}
தொகுதி	N_NN	B-NP	woVkuwi,N,,,,,	{NF}
இடைத்தேர்தலில்	N_NN	I-NP	itEwwerwal,N,il-LOC,,,,	o
அதிமுக	N_NNP	B-NP	awimuka,N,,,,,	o
என்ற	CC_CCS	B-CCP	eVnYrYa,ADV,,,,,	o
பெயரையும்	N_NN	B-NP	peVyar,N,E-ACC,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
இரட்டை	QT_QTC	B-NP	irattE,N,,,,,	o
இலைச்	N_NN	I-NP	ilE,N,,,,,	o
சினனத்தையும்	N_NN	I-NP	cinYanYawwEyum,unk,,,,,,	o
முடக்கி	V_VM_VNF_VBN	B-VGNF	mutakku,V,,,,,VBP	{/NF}
தேர்தல்	N_NN	B-NP	werwal,N,,,,,	{MCL}
ஆணையம்	N_NN	I-NP	ANEyam,N,,,,,	o
உத்தரவிட்டுள்ளது	V_VM_VF	B-VGF	uwwaravitu,V,PRESENT,sg,3,n,RP-PRP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஓபிஎஸ்	N_NNP	B-NP	opieVs,unk,,,,,,	o
அணி	N_NN	I-NP	aNi,N,,,,,	o
அதிமுக	N_NNP	B-NP	awimuka,N,,,,,	{MCL}
புரட்சி	N_NN	I-NP	puratci,N,,,,,	o
தலைவி	N_NN	B-NP	walEvi,N,,,,,	o
அம்மா	N_NN	I-NP	ammA,N,,,,f,	o
அணி	N_NN	I-NP	aNi,N,,,,,	o
எனவும்	CC_CCS	B-CCP	eVnYa,ADV,,,,,	o
,	RD_PUNC	I-CCP	&comma;,punc,,,,,	o
சசிகலா	N_NNP	B-NP	cacikalA,N,,,,f,	o
அணியை	N_NN	I-NP	aNi,N,E-ACC,,,,	o
அதிமுக	N_NNP	B-NP	awimuka,N,,,,,	o
அம்மா	N_NN	I-NP	ammA,N,,,,f,	o
அணி	N_NN	I-NP	aNi,N,,,,,	o
எனவும்	CC_CCS	B-CCP	eVnYa,ADV,,,,,	o
பேரை	N_NN	B-NP	per,N,E-ACC,,,,	o
பயன்படுத்த	V_VM_VNF_INF	B-VGNF	payanYpatuwwu,V,,,,,INF	o
அறிவுறுத்தி	V_VM_VNF_VBN	I-VGNF	arYivurYuwwu,V,,,,,VBP	{/MCL}

எனவே	CC_CCS	B-CCP	eVnYave,CONJ,,,,,	o
புதுச்சேரி	N_NNP	B-NP	puwucceri,N,,,,,	{MCL}
சட்டப்பேரவையிலும்	N_NN	I-NP	cattapperavE,N,il-LOC,,,,	o
அதிமுக	N_NNP	B-NP	awimuka,N,,,,,	o
என்ற	CC_CCS	B-CCP	eVnYrYa,ADV,,,,,	o
பெயரையும்	N_NN	B-NP	peVyar,N,E-ACC,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
இரட்டை	QT_QTC	B-NP	irattE,N,,,,,	o
இலை	N_NN	I-NP	ilE,N,,,,,	o
சின்னத்தையும்	N_NN	I-NP	cinYnYam,N,E-ACC,,,,	o
சசிகலா	N_NNP	B-NP	cacikalA,N,,,,f,	o
ஆதரவு	N_NN	I-NP	Awaravu,N,,,,,	o
எம்.எல்.ஏக்கள்	N_NN	B-NP	eVm.eVl.e,N,,pl,,,	o
பயன்படுத்த	V_VM_VNF_INF	B-VGNF	payanYpatuwwu,V,,,,,INF	o
தடைவிதிக்க	V_VM_VNF_INF	I-VGNF	watEviwi,V,,,,,INF	o
வேண்டும்	V_VM_VF	I-VGNF	veNtum,V,,,,,	{/MCL}
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	o

மேலும்	CC_CCD	B-CCP	melum,ADV,,,,,	{NF}
சம்பந்தப்பட்ட	V_VM_VNF_RP	B-VGNF	campanwappatu,V,PAST,,,,RP	o
உறுப்பினர்களை	N_NN	B-NP	urYuppinYar,N,E-ACC,pl,,,	o
தாங்கள்	PR_PRP	B-NP	wAfkalY,PN,,,,,	o
பேச	V_VM_VNF_INF	B-VGNF	pecu,V,,,,,INF	o
அழைக்கும்	V_VM_VNF_RP	I-VGNF	alYYE,V,FUTURE,,,,RP	o
முன்னரோ	PSP	B-BLK	munYnYaro,unk,,,,,,	o
வெட்டுப்	V_VM_VNF_VBN	B-VGNF	veVttu,N,,,,,	{/NF}
பிரேரணை	N_NN	B-NP	pireraNE,N,,,,,	{MCL}
தாக்கல்	N_NN	I-NP	wAkkal,N,,,,,	o
முன்மொழியும்	N_NN	I-NP	munYmoVlYYi,N,,,,,	o
போதோ	PSP	B-BLK	powo,unk,,,,,,	o
அதிமுக	N_NNP	B-NP	awimuka,N,,,,,	o
அம்மா	N_NN	I-NP	ammA,N,,,,f,	o
சசிகலா	N_NNP	B-NP	cacikalA,N,,,,f,	o
அணி	N_NN	I-NP	aNi,N,,,,,	o
உறுப்பினர்கள்	N_NN	I-NP	urYuppinYar,N,,pl,,,	o
என	CC_CCS	B-CCP	eVnYa,ADV,,,,,	o
அழைக்க	V_VM_VNF_INF	B-VGNF	alYYE,V,,,,,INF	o
வேண்டும்	V_VM_VF	I-VGNF	veNtum,V,,,,,	{/MCL}

மனுவுடன்	N_NN	B-NP	manYu,N,utanY-SOC,,,,	{MCL}
தேர்தல்	N_NN	B-NP	werwal,N,,,,,	o
ஆணையத்தின்	N_NN	I-NP	ANEyam,N,inY-GEN,,,,	o
கடித	N_NN	I-NP	katiwa,ADJ,,,,,	o
நகலையும்	N_NN	B-NP	nakal,N,E-ACC,,,,	o
இணைந்திருந்தார்	V_VM_VF	B-VGF	iNE,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

பேரவைக்	N_NN	B-NP	peravE,N,,,,,	{RP}
கூட்டம்	N_NN	I-NP	kUttam,N,,,,,	o
தொடங்குவதற்கு	V_VM_VNF_RP_PRP	B-VGNF	woVtafku,V,FUTURE,,,,RP-PRP	{/RP}
சிறிது	N_NN	B-NP	cirYiwu,N,,,,,	{NF}
நேரம்	N_NN	I-NP	neram,N,,,,,	o
முன்பு	PSP	B-BLK	munYpu,N,,,,,	o
ஓம்சக்தி	N_NN	B-NP	omcakwi,N,,,,,	o
சேகர்	N_NN	B-NP	cekar,N,,,,m,	o
வந்து	V_VM_VNF_VBN	B-VGNF	vA,V,,,,,VBP	{/NF}
கோரிக்கை	N_NN	B-NP	korikkE,N,,,,,	{CON}
மனு	N_NN	I-NP	manYu,N,,,,,	o
அளித்ததால்	V_VM_VNF_COND	B-VGNF	alYi,V,PAST,,,,COND	{/CON}
சட்டப்பேரவை	N_NN	B-NP	cattapperavE,N,,,,,	{MCL}
வளாகத்தில்	N_NN	B-NP	valYAkam,N,il-LOC,,,,	o
பரபரப்பு	N_NN	B-NP	paraparappu,N,,,,,	o
ஏற்பட்டது	V_VM_VF	B-VGF	erYpatu,V,PAST,sg,3,n,RP-PRP	{/MCL}


