ஊஷ்L	N_NN	B-NP	URL,unk,,,,,,	o
இடம்பெற்றுள்ளன	V_VM_VF	B-VGF	itampeVrYu,V,PRESENT,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

தரமான	JJ	B-NP	waram,N,AnYa-ADJ,,,,	{MCL}
சாலை	N_NN	I-NP	cAlE,N,,pl,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
பாதாள	N_NN	B-NP	pAwAlYam,N,a-ADJ,,,,	o
சாக்கடைதிட்டம்	N_NN	I-NP	cAkkatEwittam,unk,,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
அனைவருக்கும்	N_NN	B-NP	anYEvar,N,ukku-DAT,,,,	o
பட்டா	N_NNP	B-NP	pattA,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
குடிநீர்	N_NN	B-NP	kutinIr,N,,,,,	o
வசதி	N_NN	I-NP	vacawi,N,,,,,	o
செய்து	V_VM_VNF_VBN	B-VGF	ceVy,V,,,,,VBP	o
தரப்படும்	V_VM_VF	I-VGF	wA,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஆர்.கே.நகர்	N_NNP	B-NP	Ar.ke.nakar,N,,,,,	{COM}
தொகுதியில்	N_NN	I-NP	woVkuwi,N,il-LOC,,,,	o
அரசு	N_NN	B-NP	aracu,N,,,,,	o
கல்லூரி	N_NN	I-NP	kallUri,N,,,,,	o
அமைக்கப்படும்	V_VM_VNF_RP	B-VGNF	amE,V,FUTURE,,,,RP	o
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	o
தொழில்	N_NN	B-NP	woVlYYil,N,,,,,	o
பூங்கா	N_NN	I-NP	pUfkA,N,,,,,	o
அமைக்கப்படும்	V_VM_VF	B-VGF	amE,V,FUTURE,,,,RP	o
என்றும்	CC_CCS	B-CCP	eVnYrYum,ADV,,,,,	{/COM}
அறிவிக்கப்பட்டுள்ளது	V_VM_VF	B-VGF	arYivi,V,PRESENT,sg,3,n,RP-PRP	{/MCL}


