ஊஷ்L	N_NN	B-NP	URL,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
B4	QT_QTC	B-NP	B4,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஞ்	RP_INJ	B-NP	AF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
81	QT_QTC	B-NP	81,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஆ	RP_INJ	B-NP	AA,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஞ்	RP_INJ	B-NP	AF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
8D	QT_QTC	B-NP	8D,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஆ	RP_INJ	B-NP	AA,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
B2	QT_QTC	B-NP	B2,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஞ்	RP_INJ	B-NP	AF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
8D	QT_QTC	I-NP	8D,unk,,,,,,	o
-	RD_SYM	I-NP	-,punc,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஆ	RP_INJ	B-NP	AA,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆ4	QT_QTC	B-NP	A4,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
Bஞ்-2675124	V_VM_VF	B-VGF	BF-2675124,unk,,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஹ்ட்ம்ல்	N_NN	B-NP	html,N,,,,,	o
விவசாயிகளின்	N_NN	B-NP	vivacAyi,N,inY-GEN,pl,,,	o
கடன்கள்	N_NN	I-NP	katanY,N,,pl,,,	o
தள்ளுபடி	N_NN	B-NP	walYlYupati,N,,,,,	o
செய்யப்படுமா	DM_DMQ	B-BLK	ceVyyappatu,V,FUTURE,,,,RP	o
?	RD_PUNC	I-BLK	?,punc,,,,,,	o

தமிழக	N_NNP	B-NP	wamilYYaka,ADJ,,,,,	{RP}
எம்.பி.க்கள்	N_NN	I-NP	eVm.pi.,N,,pl,,,	o
கேள்விக்கு	N_NN	I-NP	kelYvi,N,kku-DAT,pl,,,	o
மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	o
அரசு	N_NN	I-NP	aracu,N,,,,,	o
#	RD_SYM	I-NP	#,unk,,,,,,	o
39	QT_QTC	B-NP	39,num,,,,,,	o
;	RD_PUNC	I-NP	;,punc,,,,,,	o
மழுப்பல்#	N_NNP	B-NP	malYYuppu,V,,,,,	o
39	QT_QTC	I-NP	39,num,,,,,,	o
;	RD_PUNC	I-NP	;,punc,,,,,,	o
பதில்	N_NN	B-NP	pawil,N,,,,,	o
வறட்சி	N_NN	I-NP	varYatci,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
வறுமை	N_NN	B-NP	varYumE,N,,,,,	o
காரணமாக	RB	B-VGNF	kAraNam,N,Aka-ADV,,,,	o
வாடும்	V_VM_VNF_RP	I-VGNF	vAtu,V,FUTURE,,,,RP	o
ஏழை	N_NN	B-NP	elYYE,N,,pl,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
எளிய	JJ	B-NP	eVlYiya,ADJ,,,,,	o
விவசாயிகளின்	N_NN	I-NP	vivacAyi,N,inY-GEN,pl,,,	o
வங்கிக்	N_NN	B-NP	vafki,N,,,,,	o
கடன்களைத்	N_NN	I-NP	katanY,N,E-ACC,pl,,,	o
தள்ளுபடி	N_NN	B-NP	walYlYupati,N,,,,,	o
செய்யும்	V_VM_VNF_RP	B-VGNF	ceVy,V,FUTURE,,,,RP	o
விவகாரத்தில்	N_NN	B-NP	vivakAram,N,il-LOC,,,,	{/RP}
தமிழக	N_NNP	B-NP	wamilYYaka,ADJ,,,,,	{RP}
எம்.பி.க்கள்	N_NN	I-NP	eVm.pi.,N,,pl,,,	o
எழுப்பிய	V_VM_VNF_RP	B-VGNF	eVlYYuppu,V,PAST,,,,RP	o
கேள்விகளுக்கு	N_NN	B-NP	kelYvi,N,ukku-DAT,pl,,,	{/RP}
மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	o
அரசு	N_NN	I-NP	aracu,N,,,,,	o
நேரடியாகக்	RB	B-RBP	nerati,N,Aka-ADV,,,,	o
கருத்து	N_NN	B-NP	karuwwu,N,,pl,,,	o
தெரிவிக்காமல்	RP_NEG	B-VGF	weVrivi,V,,,,,NEG	o
,	RD_PUNC	I-VGF	&comma;,punc,,,,,	{/MCL}
#	RD_SYM	B-NP	#,unk,,,,,,	{MCL}
39	QT_QTC	I-NP	39,num,,,,,,	o
;	RD_PUNC	I-NP	;,punc,,,,,,	o
மழுப்பல்#	N_NNP	B-NP	malYYuppu,V,,,,,	o
39	QT_QTC	I-NP	39,num,,,,,,	o
;	RD_PUNC	I-NP	;,punc,,,,,,	o
பதிலை	N_NN	B-NP	pawil,N,E-ACC,,,,	o
அளித்தது	V_VM_VF	B-VGF	alYi,V,PAST,sg,3,n,RP-PRP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

மாநிலங்களவையில்	N_NN	B-NP	mAnilafkalYavE,N,il-LOC,,,,	{RP}
விவசாயிகள்	N_NN	B-NP	vivacAyi,N,,pl,,,	o
கடன்	N_NN	I-NP	katanY,N,,,,,	o
தள்ளுபடி	N_NN	I-NP	walYlYupati,N,,,,,	o
விவகாரம்	N_NN	I-NP	vivakAram,N,,,,,	o
தொடர்பாக	RB	B-RBP	woVtarpu,N,Aka-ADV,,,,	o
முக்கிய	JJ	B-NP	mukkiya,ADJ,,,,,	o
பிரச்னைகளை	N_NN	I-NP	piracnYE,N,E-ACC,pl,,,	o
அவையின்	N_NN	B-NP	avE,N,inY-GEN,,,,	o
கவனத்துக்குக்	N_NN	I-NP	kavanYam,N,ukku-DAT,,,,	o
கொண்டு	V_VM_VNF_VBN	B-VGNF	koVlY,V,,,,,VBP	o
வரும்	V_VM_VNF_RP	I-VGNF	vA,V,FUTURE,,,,RP	o
நேரத்தில்	N_NN	B-NP	neram,N,il-LOC,,,,	{/RP}
திருச்சி	N_NNP	B-NP	wirucci,N,,,,,	{RP}
சிவா	N_NNP	I-NP	civA,N,,,,m,	o
பேசியதாவது	V_VM_VNF_RP_PRP	B-VGNF	peciyawAvawu,ADV,,,,,	o
:	RD_PUNC	I-VGNF	:,punc,,,,,,	o
வறட்சி	N_NN	B-NP	varYatci,N,,,,,	o
பாதித்த	V_VM_VNF_RP	B-VGNF	pAwi,V,PAST,,,,RP	o
மாநிலமாக	RB	I-VGNF	mAnilam,N,Aka-ADV,,,,	o
அறிவிக்கப்பட்டுள்ள	V_VM_VNF_INF	I-VGNF	arYivi,V,PRESENT,,,,RP	o
தமிழகத்தில்	N_NNP	B-NP	wamilYYakam,N,il-LOC,,,,	{/RP}
இதுவரை	RB	B-RBP	iwuvarE,ADV,,,,,	o
200	QT_QTC	B-NP	200,num,,,,,,	o
விவசாயிகள்	N_NN	I-NP	vivacAyi,N,,pl,,,	o
தற்கொலை	N_NN	B-NP	warYkoVlE,N,,,,,	o
செய்துகொண்டனர்	V_VM_VF	B-VGF	ceVywukoVlY,V,PAST,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

விவசாயிகளின்	N_NN	B-NP	vivacAyi,N,inY-GEN,pl,,,	o
கடன்களைத்	N_NN	I-NP	katanY,N,E-ACC,pl,,,	o
தள்ளுபடி	N_NN	B-NP	walYlYupati,N,,,,,	{MCL}
செய்ய	V_VM_VNF_INF	B-VGNF	ceVy,V,,,,,INF	o
ஏதுவாக	RB	I-VGNF	ewuvAku,V,,,,,INF	o
மாநில	N_NN	B-NP	mAnilam,N,a-ADJ,,,,	o
அரசு	N_NN	I-NP	aracu,N,,,,,	o
கோரியுள்ள	V_VM_VNF_RP	B-VGNF	koru,V,PRESENT,,,,RP	o
ரூ.40	QT_QTC	B-NP	rU.40,num,,,,,,	o
ஆயிரம்	QT_QTC	I-NP	Ayiram,N,,,,,	o
கோடியை	N_NN	I-NP	koti,N,E-ACC,,,,	o
தேசிய	N_NN	B-NP	weciyam,N,a-ADJ,,,,	o
பேரிடர்	N_NN	I-NP	peritar,N,,,,,	o
நிவாரண	N_NN	I-NP	nivAraNam,N,a-ADJ,,,,	o
நிதியில்	N_NN	I-NP	niwi,N,il-LOC,,,,	o
இருந்து	V_VM_VNF_VBN	B-VGF	iru,V,,,,,VBP	{/MCL}

தில்லி	N_NNP	B-NP	willi,N,,,,,	{RP}
ஜந்தர்	N_NNP	I-NP	janwar,N,,,,,	o
மந்தரில்	N_NN	I-NP	manwar,N,il-LOC,,,,	o
கடந்த	JJ	B-NP	katanwa,ADJ,,,,,	o
15	QT_QTC	I-NP	15,num,,,,,,	o
நாள்களுக்கும்	N_NN	I-NP	nAlY,N,ukku-DAT,pl,,,	o
மேலாக	RB	B-RBP	melAka,ADV,,,,,	o
போராட்டம்	N_NN	B-NP	porAttam,N,,,,,	o
நடத்தி	V_VM_VNF_VBN	B-VGNF	natawwu,V,,,,,VBP	o
வரும்	V_VM_VNF_RP	I-VGNF	vA,V,FUTURE,,,,RP	o
தமிழக	N_NNP	B-NP	wamilYYaka,ADJ,,,,,	{MCL}
விவசாயிகளை	N_NN	I-NP	vivacAyi,N,E-ACC,pl,,,	{/RP}
மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	o
நிதியமைச்சர்	N_NN	I-NP	niwiyamEccar,N,,,,,	o
அருண்	N_NN	I-NP	aruN,N,,,,m,	o
ஜேட்லி	N_NNP	B-NP	jetli,N,,,,m,	o
செவ்வாய்க்கிழமை	N_NNP	I-NP	ceVvvAykkilYYamE,N,,,,,	o
சந்தித்து	V_VM_VNF_VBN	B-VGF	canwi,V,,,,,VBP	o
பேசியது	V_VM_VNF_RP_PRP	I-VGF	pecu,V,PAST,sg,3,n,RP-PRP	o
ஆறுதலாக	RB	I-VGF	ArYuwal,N,Aka-ADV,,,,	o
இருந்தது	V_VM_VF	I-VGF	iru,V,PAST,sg,3,n,RP-PRP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஆனால்	CC_CCD	B-CCP	AnYAl,CONJ,,,,,	{MCL}
,	RD_PUNC	I-CCP	&comma;,punc,,,,,	o
பிரச்னைக்கு	N_NN	B-NP	piracnYE,N,kku-DAT,,,,	o
தீர்வு	N_NN	B-NP	wIrvu,N,,,,,	o
கிடைக்கவில்லை	RP_NEG	B-VGF	kitE,V,,,,,NEG	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

15.1	QT_QTC	B-NP	15.1,num,,,,,,	{MCL}
லட்சம்	QT_QTC	I-NP	latcam,N,,,,,	o
விவசாயிகள்	N_NN	I-NP	vivacAyi,N,,pl,,,	o
31	QT_QTC	B-NP	31,num,,,,,,	o
லட்சம்	QT_QTC	I-NP	latcam,N,,,,,	o
ஏக்கர்	N_NN	I-NP	ekkar,N,,,,,	o
நிலங்களை	N_NN	I-NP	nilam,N,E-ACC,pl,,,	o
ரூ.8,878	N_NN	B-NP	rU.8,878,num,,,,,,	o
கோடி	QT_QTC	B-NP	koti,N,,,,,	o
அளவுக்கு	N_NN	I-NP	alYavu,N,kku-DAT,,,,	o
காப்பீடு	N_NN	B-NP	kAppItu,N,,,,,	o
செய்துள்ளனர்	V_VM_VF	B-VGF	ceVy,V,PRESENT,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அத்தொகையை	N_NN	B-NP	woVkE,N,E-ACC,,,,	o
விவசாயிகளுக்கு	N_NN	B-NP	vivacAyi,N,ukku-DAT,pl,,,	{MCL}
வழங்குமாறு	RB	B-RBP	valYYafkumArYu,ADV,,,,,	o
காப்பீட்டு	N_NN	B-NP	kAppItu,N,u-GEN,,,,	o
நிறுவனங்களுக்கு	N_NN	I-NP	nirYuvanYam,N,ukku-DAT,pl,,,	o
மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	o
அரசு	N_NN	I-NP	aracu,N,,,,,	o
உத்தரவிட	V_VM_VNF_INF	B-VGNF	uwwaravitu,V,,,,,INF	o
வேண்டும்	V_VM_VF	I-VGNF	veNtum,V,,,,,	{/MCL}
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	o

மாநில	N_NN	B-NP	mAnilam,N,a-ADJ,,,,	{RP}
அரசுகளால்	N_NN	I-NP	aracu,N,Al-INS,pl,,,	o
நிறைவேற்ற	V_VM_VNF_INF	B-VGNF	nirYEverYrYu,V,,,,,INF	o
முடியாத	RP_NEG	B-NEGP	muti,V,,,,,neg_rp-NEG	o
திட்டங்களுக்கு	N_NN	B-NP	wittam,N,ukku-DAT,pl,,,	{/RP}
மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	{MCL}
அரசு	N_NN	I-NP	aracu,N,,,,,	o
நிதியுதவி	N_NN	I-NP	niwiyuwavi,N,,,,,	o
வழங்கும்	V_VM_VNF_RP	B-VGNF	valYYafku,V,FUTURE,,,,RP	o
வசதி	N_NN	B-NP	vacawi,N,,,,,	o
உள்ளது	V_VM_VF	B-VGF	ulY,V,PRESENT,sg,3,n,RP-PRP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அதன்படி	PR_PRP	B-NP	awanY,PN,pati-PSP,,,,	{COM}
மாநில	N_NN	B-NP	mAnilam,N,a-ADJ,,,,	o
அரசுக்கு	N_NN	I-NP	aracu,N,kku-DAT,,,,	o
மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	o
அரசு	N_NN	I-NP	aracu,N,,,,,	o
நிதி	N_NN	B-NP	niwi,N,,,,,	o
ஒதுக்க	V_VM_VNF_INF	B-VGNF	oVwukku,V,,,,,INF	o
வேண்டும்#	V_VM_VF	I-VGNF	veNtum,V,,,,,	o
39	QT_QTC	B-NP	39,num,,,,,,	o
;	RD_PUNC	I-NP	;,punc,,,,,,	{/COM}
என்றார்	V_VM_VF	B-VGF	eVnY,V,PAST,sg,3,c,	{MCL}
திருச்சி	N_NNP	B-NP	wirucci,N,,,,,	o
சிவா	N_NNP	I-NP	civA,N,,,,m,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	{/MCL}

அவரது	PR_PRP	B-NP	avar,PN,awu-GEN,,,mf,	{MCL}
பேச்சுக்கு	N_NN	I-NP	peccu,N,kku-DAT,,,,	o
அதிமுக	N_NNP	B-NP	awimuka,N,,,,,	o
குழுத்	N_NN	I-NP	kulYYu,N,,pl,,,	o
தலைவர்	N_NN	I-NP	walEvar,N,,,,mf,	o
நவநீதகிருஷ்ணன்	N_NNP	B-NP	navanIwakiruRNanY,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
திமுக	N_NNP	B-NP	wimuka,N,,,,,	o
உறுப்பினர்கள்	N_NN	I-NP	urYuppinYar,N,,pl,,,	o
ஆர்.எஸ்.பாரதி	N_NNP	B-NP	Ar.eVs.pArawi,unk,,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
டி.கே.எஸ்.இளங்கோவன்	N_NNP	B-NP	ti.ke.eVs.ilYafkovanY,N,,,,m,	o
ஆகியோர்	N_NN	B-NP	Akiyor,N,,,,,	o
ஆதரவு	N_NN	B-NP	Awaravu,N,,,,,	o
தெரிவித்தனர்	V_VM_VF	B-VGF	weVrivi,V,PAST,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இடதுசாரிகள்	N_NN	B-NP	itawucAri,N,,pl,,,	{INF}
கேள்வி	N_NN	I-NP	kelYvi,N,,pl,,,	o
:	RD_PUNC	I-NP	:,punc,,,,,,	o
இதைத்	PR_PRP	B-NP	iwu,PN,E-ACC,,,,	o
தொடர்ந்து	V_VM_VNF_VBN	B-VGNF	woVtar,V,,,,,VBP	o
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	o
இந்திய	N_NNP	B-NP	inwiya,ADJ,,,,,	o
கம்யூனிஸ்ட்	N_NNP	I-NP	kamyUnYist,N,,,,,	o
கட்சி	N_NN	I-NP	katci,N,,,,,	o
உறுப்பினர்	N_NN	I-NP	urYuppinYar,N,,,,,	o
டி.ராஜா	N_NNP	B-NP	ti.rAjA,unk,,,,,,	o
பேசுகையில்	N_NN	I-NP	pecu,V,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
#	RD_SYM	B-NP	#,unk,,,,,,	o
39	QT_QTC	I-NP	39,num,,,,,,	o
;	RD_PUNC	I-NP	;,punc,,,,,,	o
பெருநிறுவனங்களின்	N_NN	B-NP	peVrunirYuvanYam,N,inY-GEN,pl,,,	o
வங்கிக்	N_NN	I-NP	vafki,N,,,,,	o
கடன்களை	N_NN	I-NP	katanY,N,E-ACC,pl,,,	o
தள்ளுபடி	N_NN	B-NP	walYlYupati,N,,,,,	o
செய்ய	V_VM_VNF_INF	B-VGNF	ceVy,V,,,,,INF	{/INF}
ஆர்வம்	N_NN	B-NP	Arvam,N,,,,,	{MCL}
காட்டும்	V_VM_VNF_RP	B-VGNF	kAttu,V,FUTURE,,,,RP	o
மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	o
அரசு	N_NN	I-NP	aracu,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
ஏழை	N_NN	B-NP	elYYE,N,,pl,,,	o
விவசாயிகளின்	N_NN	I-NP	vivacAyi,N,inY-GEN,pl,,,	o
கடன்களை	N_NN	I-NP	katanY,N,E-ACC,pl,,,	o
தள்ளுபடி	N_NN	B-NP	walYlYupati,N,,,,,	o
செய்யத்	V_VM_VNF_INF	B-VGNF	ceVy,V,,,,,INF	o
தயங்குவது	V_VM_VNF_VBN	I-VGNF	wayafku,V,FUTURE,sg,3,n,	o
ஏன்	DM_DMQ	B-BLK	enY,WQ,,,,,	o
?	RD_PUNC	I-BLK	?,punc,,,,,,	{/MCL}

தமிழகத்தின்	N_NNP	B-NP	wamilYYakam,N,inY-GEN,,,,	{COM}
நெடுவாசல்	N_NN	I-NP	neVtuvAcal,unk,,,,,,	o
பகுதியில்	N_NN	I-NP	pakuwi,N,il-LOC,,,,	o
ஹைட்ரோ	N_NNP	B-NP	hEtro,N,,,,,	o
கார்பன்	N_NNP	I-NP	kArpanY,N,,,,,	o
திட்டத்தை	N_NN	B-NP	wittam,N,E-ACC,,,,	o
செயல்படுத்தக்	V_VM_VNF_INF	B-VGNF	ceVyalpatuwwu,V,,,,,INF	o
கூடாது	RP_NEG	B-NEGP	kUtu,V,,,,,NEG	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
உள்ளூர்வாசிகள்	N_NN	B-NP	ulYlYUrvAci,N,,pl,,,	{MCL}
எதிர்ப்பு	N_NN	I-NP	eVwirppu,N,,,,,	o
தெரிவித்தனர்	V_VM_VF	B-VGF	weVrivi,V,PAST,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஆனால்	CC_CCD	B-CCP	AnYAl,CONJ,,,,,	{MCL}
,	RD_PUNC	I-CCP	&comma;,punc,,,,,	o
அதை	PR_PRP	B-NP	awu,PN,E-ACC,,,,	o
பொருள்படுத்தாமல்	RP_NEG	B-NEGP	poVrulYpatuwwAmal,unk,,,,,,	o
ஹைட்ரோ	N_NNP	B-NP	hEtro,N,,,,,	o
கார்பன்	N_NNP	I-NP	kArpanY,N,,,,,	o
திட்டத்துக்கான	JJ	B-NP	wittam,N,ukku-DAT,,,,	o
ஒப்பந்தத்தை	N_NN	I-NP	oVppanwam,N,E-ACC,,,,	o
தனியார்	N_NN	B-NP	wanYiyAr,N,,,,,	o
நிறுவனத்துடன்	N_NN	I-NP	nirYuvanYam,N,utanY-SOC,,,,	o
மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	o
அரசு	N_NN	I-NP	aracu,N,,,,,	o
ஏன்	DM_DMQ	B-BLK	enY,WQ,,,,,	o
செய்தது	V_VM_VF	B-VGF	ceVy,V,PAST,sg,3,n,RP-PRP	o
?	RD_PUNC	I-VGF	?,punc,,,,,,	{/MCL}

#	RD_SYM	B-NP	#,unk,,,,,,	{MCL}
39	QT_QTC	I-NP	39,num,,,,,,	o
;	RD_PUNC	I-NP	;,punc,,,,,,	o
என்றார்	V_VM_VF	B-VGF	eVnY,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

மார்க்சிஸ்ட்	N_NNP	B-NP	mArkcist,N,,,,,	{RP}
கம்யூனிஸ்ட்	N_NNP	I-NP	kamyUnYist,N,,,,,	o
கட்சி	N_NN	I-NP	katci,N,,,,,	o
உறுப்பினர்	N_NN	I-NP	urYuppinYar,N,,,,,	o
டி.கே.ரங்கராஜன்	N_NNP	B-NP	ti.ke.rafkarAjanY,N,,,,m,	o
பேசுகையில்	N_NN	I-NP	pecu,V,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
#	RD_SYM	B-NP	#,unk,,,,,,	o
39	QT_QTC	I-NP	39,num,,,,,,	o
;	RD_PUNC	I-NP	;,punc,,,,,,	o
தமிழகத்தில்	N_NNP	B-NP	wamilYYakam,N,il-LOC,,,,	o
நிலவும்	V_VM_VNF_RP	B-VGNF	nilavu,V,FUTURE,,,,RP	o
வறட்சியால்	N_NN	B-NP	varYatci,N,Al-INS,,,,	{/RP}
கடுமையான	JJ	B-NP	katumE,N,AnYa-ADJ,,,,	o
குடிநீர்	N_NN	B-NP	kutinIr,N,,,,,	o
தட்டுப்பாடு	N_NN	I-NP	wattuppAtu,N,,,,,	o
ஏற்பட்டுள்ளது	V_VM_VF	B-VGF	erYpatu,V,PRESENT,sg,3,n,RP-PRP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

கால்நடைகளுக்குத்	N_NN	B-NP	kAlnatE,N,ukku-DAT,pl,,,	{RP}
தீவனம்	N_NN	B-NP	wIvanYam,N,,,,,	o
கூட	PSP	B-BLK	kUta,PSP,,,,,	o
வழங்க	V_VM_VNF_INF	B-VGNF	valYYafku,V,,,,,INF	o
முடியாத	RP_NEG	B-NEGP	muti,V,,,,,neg_rp-NEG	o
நிலையில்	N_NN	B-NP	nilE,N,il-LOC,,,,	{/RP}
விவசாயிகள்	N_NN	B-NP	vivacAyi,N,,pl,,,	{MCL}
உள்ளனர்	V_VM_VF	B-VGF	ulY,V,PRESENT,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இந்நிலையில்	N_NN	B-NP	innilE,N,il-LOC,,,,	{INF}
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
வங்கிக்	N_NN	B-NP	vafki,N,,,,,	o
கடன்களைத்	N_NN	I-NP	katanY,N,E-ACC,pl,,,	o
தள்ளுபடி	N_NN	B-NP	walYlYupati,N,,,,,	o
செய்ய	V_VM_VNF_INF	B-VGNF	ceVy,V,,,,,INF	{/INF}
விவசாயிகள்	N_NN	B-NP	vivacAyi,N,,pl,,,	{RP}
விடுக்கும்	V_VM_VNF_RP	B-VGNF	vitu,V,FUTURE,,,,RP	o
நியாயமான	JJ	B-NP	niyAyam,N,AnYa-ADJ,,,,	{MCL}
கோரிக்கையை	N_NN	I-NP	korikkE,N,E-ACC,,,,	o
ஏற்க	V_VM_VNF_INF	B-VGNF	el,V,,,,,INF	o
வேண்டும்#	V_VM_VF	I-VGNF	veNtum,V,,,,,	o
39	QT_QTC	B-NP	39,num,,,,,,	o
;	RD_PUNC	I-NP	;,punc,,,,,,	{/RP}
என்றார்	V_VM_VF	B-VGF	eVnY,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அவருக்கு	PR_PRP	B-NP	avar,PN,ukku-DAT,,,mf,	{MCL}
ஆதரவாக	RB	B-RBP	Awaravu,N,Aka-ADV,,,,	o
மார்க்சிஸ்ட்	N_NNP	B-NP	mArkcist,N,,,,,	o
கம்யூனிஸ்ட்	N_NNP	I-NP	kamyUnYist,N,,,,,	o
கட்சி	N_NN	I-NP	katci,N,,,,,	o
உறுப்பினர்	N_NN	I-NP	urYuppinYar,N,,,,,	o
சீதாராம்	N_NNP	B-NP	cIwArAm,N,,,,,	o
யெச்சூரி	N_NNP	I-NP	yeVccUri,N,,,,m,	o
கருத்து	N_NN	B-NP	karuwwu,N,,pl,,,	o
தெரிவித்தார்	V_VM_VF	B-VGF	weVrivi,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அமைச்சர்	N_NN	B-NP	amEccar,N,,,,,	{RP}
பதில்	N_NN	I-NP	pawil,N,,,,,	o
:	RD_PUNC	I-NP	:,punc,,,,,,	o
இதையடுத்து	PR_PRP	B-NP	iwEyatuwwu,ADV,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
அவையில்	N_NN	B-NP	avE,N,il-LOC,,,,	o
இருந்த	V_VM_VNF_RP	B-VGNF	iru,V,PAST,,,,RP	o
மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	o
வர்த்தகத்	N_NN	I-NP	varwwakam,N,a-ADJ,,,,	o
துறை	N_NN	I-NP	wurYE,N,,,,,	o
இணை	N_NN	I-NP	iNE,N,,,,,	o
அமைச்சர்	N_NN	I-NP	amEccar,N,,,,,	{/RP}
