ஊஷ்L	N_NN	B-NP	URL,unk,,,,,,	o
உள்ளேன்&ர்dqஉஓ	V_VM_VF	I-VGF	ulYlYenY&rdquo,unk,,,,,,	o
;	RD_PUNC	I-VGF	;,punc,,,,,,	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
அவர்	PR_PRP	B-NP	avar,PN,,,,mf,	{MCL}
தெரிவித்துள்ளார்	V_VM_VF	B-VGF	weVrivi,V,PRESENT,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

மலேசிய	N_NNP	B-NP	maleciyanY,N,a-ADJ,,,,	{NF}
பிரதமர்	N_NN	I-NP	pirawamar,N,,,,,	o
நஜீப்	N_NNP	B-NP	najIp,N,,,,,	o
ரசாக்	N_NNP	I-NP	racAk,N,,,,m,	o
ஏப்ரம்	N_NNP	I-NP	epram,unk,,,,,,	o
1-ம்	QT_QTC	B-NP	1,num,,sg,,,	o
தேதி	N_NN	I-NP	wewi,N,,,,,	o
பிரதமர்	N_NN	B-NP	pirawamar,N,,,,,	o
நரேந்திர	N_NNP	B-NP	narenwira,N,,,,,	o
மோடியை	N_NNP	I-NP	moti,N,E-ACC,,,,	o
சந்தித்து	V_VM_VNF_VBN	B-VGNF	canwi,V,,,,,VBP	o
இருநாட்டு	V_VM_VNF_VBN	I-VGNF	irunAtu,N,u-GEN,pl,,,	{/NF}
உறவுகள்	N_NN	B-NP	urYavu,N,,pl,,,	{MCL}
குறித்தும்	PSP	B-BLK	kurYiwwu,ADV,,,,,	o
பல்வேறு	JJ	B-NP	palverYu,ADJ,,,,,	o
உலக	N_NN	I-NP	ulaka,ADJ,,,,,	o
நடப்புகள்	N_NN	I-NP	natappu,N,,pl,,,	o
குறித்தும்	PSP	B-BLK	kurYiwwu,ADV,,,,,	o
பேச	V_VM_VNF_INF	B-VGNF	pecu,V,,,,,INF	o
இருப்பதாக	RB	I-VGNF	iru,V,FUTURE,,,,RP-PRP	{/MCL}


