ஊஷ்L	N_NN	B-NP	URL,unk,,,,,,	o
முன்னாள்	JJ	B-NP	munYnYAlY,N,,,,,	{MCL}
முதல்வருமான	JJ	I-NP	muwalvar,N,,,,,	o
ஓ.பன்னீர்செல்வம்	N_NN	I-NP	o.panYnYIrceVlvam,N,,,,m,	o
தெரிவித்துள்ளார்	V_VM_VF	B-VGF	weVrivi,V,PRESENT,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இன்று	N_NN	B-NP	inYrYu,N,,,,,	{RP}
புதன்கிழமை	N_NNP	B-NP	puwanYkilYYamE,N,,,,,	o
தனது	PR_PRF	B-NP	wanY,PN,awu-GEN,,,,	o
இல்லத்தில்	N_NN	I-NP	illam,N,il-LOC,,,,	o
செய்தியாளர்களிடம்	N_NN	B-NP	ceVywiyAlYar,N,itam-LOC,pl,,,	o
ஓ.பன்னீர்செல்வம்	N_NN	B-NP	o.panYnYIrceVlvam,N,,,,m,	o
பேசியதாவது	V_VM_VNF_RP_PRP	B-VGNF	peciyawAvawu,ADV,,,,,	{/RP}
:	RD_PUNC	I-VGNF	:,punc,,,,,,	{MCL}
குடும்ப	N_NN	B-NP	kutumpam,N,a-ADJ,,,,	o
அரசியல்	N_NN	B-NP	araciyal,N,,,,,	o
கூடாது	RP_NEG	B-VGF	kUtu,V,,,,,NEG	o
என்பதே	CC_CCS	B-CCP	eVnY,V,FUTURE,sg,3,n,	o
ஜெயலலிதாவின்	N_NNP	B-NP	jeVyalaliwA,N,inY-GEN,,,f,	o
எண்ணம்	N_NN	I-NP	eVNNam,N,,,,,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	{/MCL}

ஒரு	QT_QTC	B-NP	oVru,ADJ,,,,,	{MCL}
குடும்பத்தின்	N_NN	I-NP	kutumpam,N,inY-GEN,,,,	o
கட்டுப்பாட்டில்	N_NN	I-NP	kattuppAtu,N,il-LOC,,,,	o
கட்சியும்	N_NN	B-NP	katci,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
ஆட்சியும்	N_NN	B-NP	Atci,N,,,,,	o
இருக்கக்கூடாது	RP_NEG	B-VGF	iru,V,,,,,NEG	o
என்பதை	CC_CCS	B-CCP	eVnY,V,FUTURE,sg,3,n,	o
ஜெயலலிதா	N_NNP	B-NP	jeVyalaliwA,N,,,,f,	o
உறுதியாக	RB	B-VGF	urYuwi,N,Aka-ADV,,,,	o
கடைபிடித்தார்	V_VM_VF	I-VGF	katEpiti,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அவர்	PR_PRP	B-NP	avar,PN,,,,mf,	{RP}
மறைந்தபோது	V_VM_VNF_RP_PSP	B-VGNF	marYE,V,PAST,,,,RP-PSP-PSP	{/RP}
தமிழக	N_NNP	B-NP	wamilYYaka,ADJ,,,,,	{MCL}
முதல்வராகும்	V_VM_VNF_RP	B-VGNF	muwalvar,N,,pl,,,	o
எண்ணம்	N_NN	B-NP	eVNNam,N,,,,,	o
எனக்கு	PR_PRP	B-NP	eVnY,PN,kku-DAT,,,,	o
இல்லை	RP_NEG	B-VGF	illE,V,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஆனால்	CC_CCD	B-CCP	AnYAl,CONJ,,,,,	{MCL}
மூத்த	JJ	B-NP	mUwwa,ADJ,,,,,	o
அமைச்சர்கள்	N_NN	I-NP	amEccar,N,,pl,,,	o
என்னிடம்	PR_PRP	B-NP	eVnY,PN,itam-LOC,,,,	o
கேட்டுக்	V_VM_VNF_VBN	B-VGF	kelY,V,,,,,VBP	o
கொண்டதால்	V_VM_VNF_COND	I-VGF	koVlY,V,PAST,,,,COND	o
முதல்வரானேன்	V_VM_VF	I-VGF	muwalvarAnYenY,unk,,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அதன்பின்னர்	PR_PRP	B-NP	awanY,PN,pinYnYar-ADV,,,,	{COM}
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
சசிகலா	N_NNP	B-NP	cacikalA,N,,,,f,	o
தான்	PSP	B-BLK	wAnY,PSP,,,,,	o
கட்சியின்	N_NN	B-NP	katci,N,inY-GEN,,,,	o
பொதுச்	N_NN	I-NP	poVwu,N,,,,,	o
செயலாளராக	RB	B-VGF	ceVyalAlYar,N,Aka-ADV,,,,	o
வேண்டும்	V_VM_VF	I-VGF	veNtum,V,,,,,	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
எங்களை	PR_PRP	B-NP	eVfkalY,PN,E-ACC,,,,	{MCL}
நிர்பந்தித்தார்	V_VM_VF	B-VGF	nirpanwi,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

கட்சிக்குள்	N_NN	B-NP	katci,N,kku-DAT,,,,	{MCL}
குழப்பம்	N_NN	B-NP	kulYYappam,N,,,,,	o
ஏற்பட்டுவிடக்	V_VM_VNF_INF	B-VGNF	erYpatu,V,,,,,INF	o
கூடாது	RP_NEG	B-NEGP	kUtu,V,,,,,NEG	o
என்பதாலேயே	CC_CCS	B-CCP	eVnYpawAleye,unk,,,,,,	o
அவரை	PR_PRP	B-NP	avar,PN,E-ACC,,,mf,	o
முன்நிறுத்தினோம்	V_VM_VF	B-VGF	munYnirYuwwu,V,PAST,pl,1,f,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

பொதுச்செயலர்	N_NN	B-NP	poVwucceVyalar,N,,,,,	{COM}
ஆனதும்	V_VM_VNF_RP_PRP	B-VGNF	Aku,V,PAST,,,,RP-PRP	o
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	o
தானே	PR_PRF	B-NP	wAnY,PN,,,,,	o
முதல்வராக	RB	B-VGF	muwalvar,N,Aka-ADV,,,,	o
வேண்டும்	V_VM_VF	I-VGF	veNtum,V,,,,,	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
சசிகலா	N_NNP	B-NP	cacikalA,N,,,,f,	{MCL}
ஆசைப்பட்டார்	V_VM_VF	B-VGF	AcEppatu,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அதனாலேயே	CC_CCS	B-CCP	awanY,PN,Al-INS,,,,	{MCL}
பிரச்சினை	N_NN	B-NP	piraccinYE,N,,,,,	o
ஏற்பட்டது	V_VM_VF	B-VGF	erYpatu,V,PAST,sg,3,n,RP-PRP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

சசிகலா	N_NNP	B-NP	cacikalA,N,,,,f,	{MCL}
முதல்வராக	RB	B-RBP	muwalvar,N,Aka-ADV,,,,	o
ஆசைப்பட்டதாலேயே	N_NN	B-NP	AcEppattawAleye,unk,,,,,,	o
அதிமுகவில்	N_NN	I-NP	awimuka,N,il-LOC,,,,	o
பிரச்சினை	N_NN	B-NP	piraccinYE,N,,,,,	o
வெடித்தது	V_VM_VF	B-VGF	veVti,V,PAST,sg,3,n,RP-PRP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அவரை	PR_PRP	B-NP	avar,PN,E-ACC,,,mf,	{COM}
மக்கள்	N_NN	B-NP	makkalY,N,,pl,,,	o
ஏற்க	V_VM_VNF_INF	B-VGNF	el,V,,,,,INF	o
மாட்டார்கள்	RP_NEG	I-VGNF	mAttu,V,,pl,3,c,	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
மூத்த	JJ	B-NP	mUwwa,ADJ,,,,,	{MCL}
நிர்வாகிகள்	N_NN	I-NP	nirvAkikalY,N,,,,,	o
மற்றும்	CC_CCD	B-CCP	marYrYum,CONJ,,,,,	o
சில	QT_QTF	B-NP	cila,ADJ,,,,,	o
அமைச்சர்கள்	N_NN	I-NP	amEccar,N,,pl,,,	o
என்னிடம்	PR_PRP	B-NP	eVnY,PN,itam-LOC,,,,	o
தெரிவித்தனர்	V_VM_VF	B-VGF	weVrivi,V,PAST,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இதன்	PR_PRP	B-NP	iwanY,PN,,,,,	{MCL}
காரணமாகவே	RB	B-RBP	kAraNam,N,Aka-ADV,,,,	o
அம்மா	N_NN	B-NP	ammA,N,,,,f,	o
சமாதியில்	N_NN	I-NP	camAwi,N,il-LOC,,,,	o
எனது	PR_PRP	B-NP	eVnY,PN,awu-GEN,,,,	o
மனக்குமுறல்களை	N_NN	I-NP	manYakkumurYalkalYE,unk,,,,,,	o
கொட்டினேன்	V_VM_VF	B-VGF	koVttu,V,PAST,sg,1,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

முன்னாள்	JJ	B-NP	munYnYAlY,N,,,,,	{MCL}
முதல்வர்	N_NN	I-NP	muwalvar,N,,,,,	o
ஜெயலலிதாவுக்கு	N_NNP	B-NP	jeVyalaliwA,N,ukku-DAT,,,f,	o
அளிக்கப்பட்ட	V_VM_VNF_RP	B-VGNF	alYi,V,PAST,,,,RP	o
சிகிச்சைகள்	N_NN	B-NP	cikiccE,N,,pl,,,	o
குறித்து	PSP	B-BLK	kurYiwwu,ADV,,,,,	o
என்னிடம்	PR_PRP	B-NP	eVnY,PN,itam-LOC,,,,	o
யாரும்	DM_DMQ	B-BLK	yAr,PN,,,,,	o
விளக்கியது	V_VM_VF	B-VGF	vilYakku,V,PAST,sg,3,n,	o
இல்லை	RP_NEG	I-VGF	illE,V,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

வெளிநாட்டில்	N_NN	B-NP	veVlYinAtu,N,il-LOC,,,,	{COM}
சிகிச்சை	N_NN	B-NP	cikiccE,N,,,,,	o
அளிக்கவேண்டும்	V_VM_VF	B-VGF	alYi,V,FUTURE,,,,RP	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
தம்பிதுரையிடம்	N_NN	B-NP	wampiwurE,N,itam-LOC,,,m,	{MCL}
கேட்டேன்	V_VM_VF	B-VGF	kelY,V,PAST,sg,1,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஆனால்	CC_CCD	B-CCP	AnYAl,CONJ,,,,,	{COM}
எனது	PR_PRP	B-NP	eVnY,PN,awu-GEN,,,,	o
கோரிக்கை	N_NN	B-NP	korikkE,N,,,,,	o
ஏற்கப்படவில்லை&qஉஓட்	V_VM_VF	B-VGF	erYkappatavillE&quot,unk,,,,,,	o
;	RD_PUNC	I-VGF	;,punc,,,,,,	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
தெரிவித்தார்	V_VM_VF	B-VGF	weVrivi,V,PAST,sg,3,c,	{MCL}
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஜெயலலிதா	N_NNP	B-NP	jeVyalaliwA,N,,,,f,	{MCL}
மரணத்தில்	N_NN	I-NP	maraNam,N,il-LOC,,,,	o
தமிழக	N_NNP	B-NP	wamilYYaka,ADJ,,,,,	o
மக்கள்	N_NN	I-NP	makkalY,N,,pl,,,	o
மனதில்	N_NN	B-NP	manYawu,N,il-LOC,,,,	o
ஆறாத	RP_NEG	B-NEGP	ArYu,V,,,,,neg_rp-NEG	o
சந்தேகங்கள்	N_NN	B-NP	canwekam,N,,pl,,,	o
பதிந்துள்ளது	V_VM_VF	B-VGF	pawi,V,PRESENT,sg,3,n,RP-PRP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஜெயலலிதா	N_NNP	B-NP	jeVyalaliwA,N,,,,f,	{MCL}
மரணத்தில்	N_NN	I-NP	maraNam,N,il-LOC,,,,	o
உள்ள	PSP	B-BLK	ulYlYa,PSP,,,,,	o
மர்மம்	N_NN	B-NP	marmam,N,,,,,	o
விலகும்	N_NN	I-NP	vilaku,V,FUTURE,,,,RP	o
வரை	PSP	B-BLK	varE,PSP,,,,,	o
தர்மயுத்தம்	N_NN	B-NP	warmayuwwam,unk,,,,,,	o
ஓயாது	RP_NEG	B-VGF	oy,V,,,,,NEG	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

நாங்கள்	PR_PRP	B-NP	nAfkalY,PN,,,,,	{RP}
ஆட்சிக்கு	N_NN	B-NP	Atci,N,kku-DAT,,,,	o
வந்ததும்	V_VM_VNF_RP_PRP	B-VGNF	vA,V,PAST,,,,RP-PRP	{/RP}
ஜெயலலிதா	N_NNP	B-NP	jeVyalaliwA,N,,,,f,	{MCL}
மரணம்	N_NN	B-NP	maraNam,N,,,,,	o
குறித்து	PSP	B-BLK	kurYiwwu,ADV,,,,,	o
விசாரணை	N_NN	B-NP	vicAraNE,N,,,,,	o
நடத்த	V_VM_VNF_INF	B-VGNF	natawwu,V,,,,,INF	o
உத்தரவிடுவோம்	V_VM_VF	I-VGNF	uwwaravitu,V,FUTURE,pl,1,f,	{/MCL}

நிறைவேற்ற	V_VM_VNF_INF	B-VGNF	nirYEverYrYu,V,,,,,INF	{NF}
முடியாத	RP_NEG	B-NEGP	muti,V,,,,,neg_rp-NEG	o
திட்டங்களை	N_NN	B-NP	wittam,N,E-ACC,pl,,,	o
அறிவித்து	V_VM_VNF_VBN	B-VGNF	arYivi,V,,,,,VBP	{/NF}
டி.டி.வி	N_NNP	B-NP	ti.ti.vi,N,,,,,	{MCL}
தினகரன்	N_NNP	I-NP	winYakaranY,N,,,,m,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
மக்களை	N_NN	B-NP	makkalY,N,E-ACC,pl,,,	o
ஏமாற்ற	V_VM_VNF_INF	B-VGNF	emArYrYu,V,,,,,INF	o
பார்க்கிறார்	V_VM_VF	I-VGNF	pAr,V,PRESENT,sg,3,c,	{/MCL}
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	o

பணப்	N_NN	B-NP	paNam,N,a-ADJ,,,,	{COM}
பரிமாற்ற	JJ	B-NP	parimArYrYam,N,a-ADJ,,,,	o
மோசடி	N_NN	I-NP	mocati,N,,,,,	o
வழக்கில்	N_NN	I-NP	valYYakku,N,il-LOC,,,,	o
கைதாகியுள்ள	N_NN	B-NP	kEwAku,V,PRESENT,,,,RP	o
சேகர்	N_NN	I-NP	cekar,N,,,,m,	o
ரெட்டியுடன்	N_NN	I-NP	reVtti,N,utanY-SOC,,,,	o
எனக்கு	PR_PRP	B-NP	eVnY,PN,kku-DAT,,,,	o
எந்த	DM_DMQ	B-BLK	eVnwa,ADJ,,,,,	o
தொடர்பும்	N_NN	B-NP	woVtarpu,N,,,,,	o
இல்லை	RP_NEG	B-VGF	illE,V,,,,,	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
கூறினார்	V_VM_VF	B-VGF	kUrYu,V,PAST,sg,3,c,	{MCL}
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

திமுக	N_NNP	B-NP	wimuka,N,,,,,	{MCL}
செயல்	N_NN	I-NP	ceVyal,N,,,,,	o
தலைவர்	N_NN	I-NP	walEvar,N,,,,mf,	o
ஸ்டாலினுக்கு	N_NNP	B-NP	stAlinY,N,ukku-DAT,,,,	o
தோல்வி	N_NN	B-NP	wolvi,N,,,,,	o
பயம்	N_NN	I-NP	payam,N,,,,,	o
வந்துவிட்டது	V_VM_VF	B-VGF	vanwuvitu,V,PAST,sg,3,n,RP-PRP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அரசியல்	N_NN	B-NP	araciyal,N,,,,,	{RP}
லாபத்திற்காக	RB	B-RBP	lApam,N,ku-DAT,,,,	o
திமுக	N_NNP	B-NP	wimuka,N,,,,,	o
செயல்	N_NN	I-NP	ceVyal,N,,,,,	o
தலைவர்	N_NN	I-NP	walEvar,N,,,,mf,	o
ஸ்டாலின்	N_NNP	B-NP	stAlinY,N,,,,,	o
கேள்வி	N_NN	B-NP	kelYvi,N,,pl,,,	o
எழுப்புகிறார்	V_VM_VF	B-VGF	eVlYYuppu,V,PRESENT,sg,3,c,	o
சசிகலா	N_NNP	B-NP	cacikalA,N,,,,f,	o
குடும்பம்	N_NN	I-NP	kutumpam,N,,,,,	o
எனக்கு	PR_PRP	B-NP	eVnY,PN,kku-DAT,,,,	o
அளித்த	V_VM_VNF_RP	B-VGNF	alYi,V,PAST,,,,RP	o
அழுத்தங்களை	N_NN	B-NP	alYYuwwam,N,E-ACC,pl,,,	{/RP}
10	QT_QTC	B-NP	10,num,,,,,,	o
சதவீதம்தான்	N_NN	I-NP	cawavIwam,N,wAnY-PSP,,,,	o
கூறியுள்ளேன்	V_VM_VF	B-VGF	kUrYu,V,PRESENT,sg,1,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

90	QT_QTC	B-NP	90,num,,,,,,	{MCL}
சதவீதத்தை	N_NN	I-NP	cawavIwam,N,E-ACC,,,,	o
எனக்குள்ளே	PR_PRP	B-NP	eVnYakkulYlYe,unk,,,,,,	o
புதைத்துக்	V_VM_VNF_VBN	B-VGF	puwE,V,,,,,VBP	o
கொண்டேன்	V_VM_VF	I-VGF	koVlY,V,PAST,sg,1,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

நாங்கள்	PR_PRP	B-NP	nAfkalY,PN,,,,,	{RP}
ஆட்சிக்கு	N_NN	B-NP	Atci,N,kku-DAT,,,,	o
வந்ததும்	V_VM_VNF_RP_PRP	B-VGNF	vA,V,PAST,,,,RP-PRP	{/RP}
ஜெயலலிதா	N_NNP	B-NP	jeVyalaliwA,N,,,,f,	{/RP}
மரணம்	N_NN	B-NP	maraNam,N,,,,,	{RP}
குறித்து	PSP	B-BLK	kurYiwwu,ADV,,,,,	{/RP}
விசாரணை	N_NN	B-NP	vicAraNE,N,,,,,	{COM}
நடத்த	V_VM_VNF_INF	B-VGNF	natawwu,V,,,,,INF	o
உத்தரவிடுவோம்	V_VM_VF	I-VGNF	uwwaravitu,V,FUTURE,pl,1,f,	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
கூறிய	V_VM_VNF_RP	B-VGNF	kUrYu,V,PAST,,,,RP	{RP}
பன்னீர்செல்வம்	N_NN	B-NP	panYnYIrceVlvam,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	{/RP}
ஆர்.கே.நகர்	N_NNP	B-NP	Ar.ke.nakar,N,,,,,	{CON}
இடைத்தேர்தலில்	N_NN	I-NP	itEwwerwal,N,il-LOC,,,,	o
தினகரன்	N_NNP	B-NP	winYakaranY,N,,,,m,	o
வெற்றி	N_NN	B-NP	veVrYrYi,N,,,,,	o
பெற்றால்	V_VM_VNF_COND	B-VGNF	peVrYu,V,PAST,,,,COND	{/CON}
பழனிசாமி	N_NNP	B-NP	palYYanYicAmi,N,,,,m,	{MCL}
மாற்றப்படுவார்	V_VM_VF	B-VGF	mArYrYappatuvAr,unk,,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

பழனிசாமி	N_NNP	B-NP	palYYanYicAmi,N,,,,m,	{CON}
எங்கள்	PR_PRP	B-NP	eVfkalY,PN,,,,,	o
அணிக்கு	N_NN	I-NP	aNi,N,kku-DAT,,,,	o
வந்தால்	V_VM_VNF_COND	B-VGF	vA,V,PAST,,,,COND	{/CON}
வரவேற்போம்	V_VM_VF	I-VGF	varavel,V,FUTURE,pl,1,f,	{COM}
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
கூறினார்	V_VM_VF	B-VGF	kUrYu,V,PAST,sg,3,c,	{/MCL}


